t,lead_I,lead_II,v3,v4
18334.3,-1407,-15469,-19847,-4572
18336.3,-1338,-15395,-19825,-4514
18338.3,-1424,-15370,-19951,-4642
18340.3,-1551,-15470,-20202,-4928
18342.3,-1524,-15664,-20313,-4979
18344.3,-1391,-15781,-20359,-4975
18346.3,-1367,-15897,-20549,-5224
18348.3,-1453,-16181,-20755,-5372
18350.3,-1468,-16392,-20803,-5181
18352.3,-1412,-16254,-20709,-5055
18354.3,-1482,-16071,-20475,-5136
18356.3,-1683,-16191,-20273,-5109
18358.3,-1744,-16316,-20412,-4967
18360.3,-1567,-16079,-20668,-4892
18362.3,-1433,-15815,-20538,-4841
18364.3,-1514,-15975,-20225,-4843
18366.3,-1573,-16274,-20266,-5037
18368.3,-1475,-16228,-20582,-5286
18370.3,-1444,-16026,-20810,-5360
18372.3,-1532,-16063,-20838,-5245
18374.3,-1501,-16166,-20615,-5036
18376.3,-1361,-16100,-20288,-4919
18378.3,-1351,-16191,-20292,-5037
18380.3,-1468,-16728,-20681,-5175
18382.3,-1578,-17332,-21050,-5083
18384.3,-1662,-17428,-21219,-4880
18386.3,-1674,-16990,-21132,-4621
18388.3,-1592,-16507,-20654,-4187
18390.3,-1552,-16322,-20062,-3844
18392.3,-1522,-16209,-19760,-3879
18394.3,-1242,-15828,-19457,-3898
18396.3,-753,-15246,-18723,-3479
18398.3,-402,-14513,-17783,-2886
18400.3,-238,-13423,-16923,-2513
18402.3,-93,-12273,-16118,-2431
18404.3,-117,-11777,-15554,-2601
18406.3,-590,-11897,-15537,-2864
18408.3,-1408,-12215,-16110,-3075
18410.3,-2272,-13273,-17394,-3549
18412.3,-3210,-15692,-19618,-4792
18414.3,-4404,-18566,-22542,-6889
18416.3,-5614,-20575,-25463,-9494
18418.3,-6312,-21716,-27654,-11888
18420.3,-6392,-22521,-28642,-13196
18422.3,-6202,-22879,-28609,-13348
18424.3,-5993,-22723,-28283,-13200
18426.3,-5826,-22517,-28023,-13198
18428.3,-5693,-22396,-27634,-12992
18430.3,-5368,-21944,-27102,-12500
18432.3,-4692,-21073,-26527,-11973
18434.3,-4043,-20249,-25696,-11250
18436.3,-3758,-19814,-24577,-10182
18438.3,-3473,-19631,-23595,-9162
18440.3,-2902,-19363,-22929,-8446
18442.3,-2419,-18819,-22354,-7774
18444.3,-2172,-18056,-21864,-7046
18446.3,-1776,-17260,-21585,-6479
18448.3,-1317,-16595,-21295,-6054
18450.3,-1349,-16237,-20751,-5566
18452.3,-1750,-16321,-20189,-5078
18454.3,-1829,-16631,-19956,-4783
18456.3,-1470,-16607,-19958,-4639
18458.3,-1182,-16066,-19915,-4547
18460.3,-1238,-15572,-19861,-4582
18462.3,-1503,-15658,-19932,-4696
18464.3,-1813,-16104,-19916,-4590
18466.3,-2063,-16385,-19613,-4245
18468.3,-2128,-16303,-19311,-4094
18470.3,-1950,-15890,-19325,-4305
18472.32,-1641,-15340,-19470,-4503
18474.35,-1369,-15098,-19467,-4445
18476.38,-1223,-15356,-19325,-4266
18478.4,-1244,-15645,-19135,-4069
18480.4,-1449,-15538,-19019,-3920
18482.4,-1725,-15268,-19092,-3942
18484.4,-1840,-15167,-19180,-4014
18486.4,-1721,-15168,-19073,-3934
18488.4,-1564,-15185,-18959,-3848
18490.4,-1522,-15269,-18971,-3874
18492.4,-1515,-15299,-18860,-3772
18494.4,-1495,-15161,-18626,-3533
18496.4,-1598,-15040,-18601,-3478
18498.4,-1774,-15028,-18708,-3555
18500.4,-1673,-14875,-18613,-3462
18502.4,-1222,-14514,-18399,-3270
18504.4,-860,-14286,-18276,-3168
18506.4,-874,-14372,-18173,-3086
18508.4,-975,-14509,-18055,-2983
18510.4,-854,-14421,-18012,-2938
18512.4,-627,-14123,-18005,-2920
18514.4,-475,-13826,-17946,-2851
18516.4,-397,-13728,-17790,-2695
18518.4,-414,-13789,-17519,-2458
18520.4,-545,-13716,-17295,-2310
18522.4,-611,-13389,-17265,-2365
18524.4,-477,-13128,-17197,-2368
18526.4,-289,-13193,-16914,-2136
18528.4,-199,-13267,-16685,-1933
18530.4,-144,-12954,-16616,-1881
18532.4,-46,-12543,-16411,-1707
18534.4,103,-12497,-16030,-1365
18536.4,319,-12496,-15753,-1117
18538.4,543,-12018,-15631,-1019
18540.4,692,-11504,-15523,-929
18542.4,844,-11571,-15356,-766
18544.4,1054,-11708,-15093,-510
18546.4,1169,-11274,-14819,-259
18548.4,1161,-10858,-14670,-124
18550.4,1249,-11072,-14538,18
18552.4,1476,-11264,-14321,246
18554.4,1657,-10825,-14200,359
18556.4,1773,-10309,-14181,353
18558.4,1921,-10263,-14025,486
18560.4,2019,-10392,-13809,722
18562.4,1947,-10374,-13711,877
18564.4,1770,-10243,-13584,1032
18566.4,1643,-10006,-13480,1135
18568.4,1608,-9792,-13680,978
18570.4,1552,-9937,-13921,818
18572.4,1366,-10380,-13848,932
18574.4,1170,-10650,-13896,918
18576.4,1166,-10645,-14385,528
18578.4,1284,-10658,-14733,291
18580.4,1304,-10709,-14623,434
18582.4,1192,-10654,-14575,488
18584.4,1016,-10710,-14806,309
18586.4,775,-11124,-15005,159
18588.4,534,-11626,-15192,-37
18590.4,395,-11869,-15538,-400
18592.4,294,-11977,-15851,-673
18594.4,142,-12157,-16034,-775
18596.4,-3,-12337,-16301,-973
18598.4,-109,-12516,-16620,-1262
18600.4,-250,-12818,-16772,-1430
18602.4,-409,-13082,-16899,-1597
18604.4,-472,-13051,-17222,-1948
18606.4,-455,-12889,-17500,-2228
18608.4,-501,-12895,-17447,-2170
18610.4,-621,-13002,-17348,-2071
18612.4,-612,-13027,-17559,-2292
18614.4,-406,-13055,-17848,-2597
18616.4,-273,-13216,-17917,-2657
18618.4,-418,-13428,-17979,-2688
18620.4,-639,-13564,-18193,-2919
18622.4,-754,-13628,-18305,-3101
18624.4,-861,-13677,-18300,-3118
18626.4,-934,-13678,-18443,-3226
18628.4,-822,-13576,-18624,-3410
18630.4,-754,-13489,-18643,-3452
18632.4,-1023,-13599,-18690,-3493
18634.4,-1363,-13836,-18803,-3652
18636.4,-1434,-14002,-18720,-3685
18638.4,-1407,-14115,-18592,-3564
18640.5,-1414,-14201,-18731,-3566
18642.5,-1252,-14085,-18918,-3686
18644.5,-1009,-13840,-18898,-3748
18646.5,-1027,-13801,-18847,-3778
18648.5,-1163,-13837,-18847,-3799
18650.5,-1072,-13570,-18794,-3788
18652.5,-967,-13291,-18770,-3802
18654.5,-1158,-13466,-18753,-3751
18656.5,-1343,-13718,-18575,-3534
18658.5,-1210,-13552,-18438,-3441
18660.5,-1089,-13319,-18631,-3699
18662.5,-1296,-13367,-18944,-4003
18664.5,-1530,-13364,-19085,-4099
18666.5,-1496,-13233,-19073,-4082
18668.5,-1427,-13398,-18921,-3971
18670.5,-1556,-13757,-18704,-3803
18672.5,-1699,-13764,-18701,-3828
18674.5,-1652,-13491,-18905,-4023
18676.5,-1486,-13388,-19023,-4109
18678.5,-1353,-13403,-19087,-4155
18680.5,-1335,-13296,-19271,-4333
18682.5,-1372,-13206,-19398,-4460
18684.5,-1267,-13187,-19319,-4421
18686.5,-983,-12961,-19206,-4392
18688.5,-771,-12539,-19173,-4417
18690.5,-749,-12356,-19182,-4440
18692.5,-801,-12554,-19243,-4531
18694.5,-985,-12805,-19331,-4653
18696.5,-1385,-12889,-19410,-4707
18698.5,-1657,-12897,-19533,-4799
18700.5,-1532,-12968,-19670,-4993
18702.5,-1343,-13160,-19729,-5150
18704.5,-1374,-13426,-19792,-5241
18706.5,-1393,-13605,-19907,-5326
18708.5,-1294,-13638,-19952,-5348
18710.5,-1284,-13690,-19958,-5331
18712.5,-1327,-13885,-20050,-5389
18714.5,-1281,-14108,-20150,-5486
18716.5,-1290,-14207,-20247,-5622
18718.5,-1398,-14188,-20468,-5906
18720.5,-1438,-14185,-20638,-6158
18722.5,-1544,-14308,-20517,-6122
18724.5,-1867,-14449,-20349,-5997
18726.5,-2033,-14380,-20411,-6061
18728.5,-1816,-14178,-20528,-6151
18730.5,-1635,-14135,-20581,-6120
18732.5,-1690,-14165,-20728,-6156
18734.5,-1641,-13956,-20923,-6316
18736.5,-1483,-13720,-20958,-6403
18738.5,-1605,-13932,-20886,-6364
18740.5,-1888,-14389,-20852,-6339
18742.5,-1817,-14444,-20844,-6402
18744.5,-1396,-14043,-20861,-6535
18746.5,-1114,-13735,-20929,-6648
18748.5,-1180,-13844,-20961,-6591
18750.5,-1362,-14240,-20916,-6326
18752.5,-1471,-14698,-21000,-6105
18754.5,-1604,-15081,-21406,-6198
18756.5,-1891,-15304,-21902,-6410
18758.5,-2240,-15323,-21975,-6239
18760.5,-2442,-15160,-21517,-5690
18762.5,-2395,-14899,-20976,-5322
18764.5,-2126,-14596,-20573,-5304
18766.5,-1686,-14196,-20016,-5222
18768.5,-1142,-13651,-19218,-4941
18770.5,-638,-12982,-18453,-4666
18772.5,-341,-12135,-17718,-4341
18774.5,-277,-11114,-16862,-3942
18776.5,-409,-10322,-16163,-3821
18778.5,-845,-10293,-16036,-4039
18780.5,-1667,-11175,-16605,-4289
18782.5,-2638,-12892,-17984,-4761
18784.5,-3543,-15331,-20361,-6030
18786.5,-4557,-17922,-23598,-8234
18788.5,-5710,-19804,-27062,-11027
18790.5,-6472,-20797,-29761,-13735
18792.5,-6533,-21385,-30914,-15437
18794.5,-6345,-21750,-30788,-15842
18796.5,-6322,-21731,-30382,-15707
18798.5,-6266,-21444,-30128,-15683
18800.5,-5938,-21102,-29795,-15634
18802.53,-5443,-20649,-29334,-15353
18804.55,-4910,-20104,-28765,-14834
18806.57,-4354,-19643,-27892,-13989
18808.6,-3816,-19177,-26838,-12948
18810.6,-3341,-18511,-26026,-12079
18812.6,-2951,-17786,-25466,-11394
18814.6,-2661,-17228,-24896,-10659
18816.6,-2403,-16812,-24308,-9910
18818.6,-2103,-16459,-23772,-9287
18820.6,-1876,-16134,-23288,-8783
18822.6,-1883,-15705,-22926,-8386
18824.6,-2043,-15171,-22621,-8046
18826.6,-2119,-14803,-22222,-7678
18828.6,-2030,-14681,-21855,-7361
18830.6,-1913,-14534,-21701,-7184
18832.6,-1897,-14296,-21666,-7068
18834.6,-1926,-14219,-21687,-7015
18836.6,-1886,-14294,-21810,-7069
18838.6,-1791,-14229,-21898,-7095
18840.6,-1696,-14008,-21863,-7046
18842.6,-1580,-13840,-21842,-7065
18844.6,-1508,-13715,-21828,-7098
18846.6,-1617,-13548,-21731,-7003
18848.6,-1793,-13447,-21704,-6928
18850.6,-1796,-13483,-21802,-6971
18852.6,-1692,-13576,-21808,-6956
18854.6,-1698,-13664,-21714,-6859
18856.6,-1702,-13645,-21699,-6841
18858.6,-1475,-13454,-21690,-6865
18860.6,-1150,-13354,-21565,-6825
18862.6,-1042,-13536,-21411,-6752
18864.6,-1168,-13606,-21275,-6656
18866.6,-1277,-13291,-21135,-6528
18868.6,-1238,-13050,-21071,-6426
18870.6,-1183,-13140,-21091,-6341
18872.6,-1234,-13100,-21103,-6245
18874.6,-1227,-12815,-21114,-6216
18876.6,-976,-12805,-21125,-6240
18878.6,-718,-13080,-21065,-6212
18880.6,-771,-13040,-21001,-6208
18882.6,-942,-12645,-21004,-6297
18884.6,-878,-12470,-20931,-6282
18886.6,-730,-12671,-20720,-6059
18888.6,-801,-12830,-20530,-5819
18890.6,-961,-12720,-20426,-5704
18892.6,-925,-12546,-20328,-5656
18894.6,-656,-12406,-20192,-5569
18896.6,-258,-12070,-20003,-5375
18898.6,84,-11537,-19795,-5137
18900.6,128,-11258,-19636,-4964
18902.6,-46,-11367,-19466,-4807
18904.6,-54,-11331,-19235,-4616
18906.6,149,-10882,-19062,-4502
18908.6,242,-10506,-18924,-4395
18910.6,243,-10516,-18659,-4097
18912.6,436,-10543,-18403,-3765
18914.6,663,-10323,-18353,-3638
18916.6,625,-10062,-18282,-3526
18918.6,613,-9820,-17979,-3255
18920.6,986,-9432,-17647,-3023
18922.6,1379,-9036,-17419,-2899
18924.6,1347,-8911,-17217,-2746
18926.6,1147,-8905,-17087,-2605
18928.6,1103,-8695,-17018,-2493
18930.6,1082,-8377,-16827,-2245
18932.6,1058,-8272,-16583,-1930
18934.6,1211,-8400,-16522,-1783
18936.6,1331,-8543,-16568,-1754
18938.6,1155,-8581,-16579,-1736
18940.6,1026,-8523,-16658,-1835
18942.6,1256,-8439,-16830,-2011
18944.6,1464,-8422,-16963,-2066
18946.6,1291,-8491,-17062,-2019
18948.6,966,-8609,-17202,-1992
18950.6,732,-8777,-17402,-2024
18952.6,519,-8932,-17726,-2202
18954.6,304,-9014,-18123,-2519
18956.6,148,-9218,-18390,-2764
18958.6,23,-9665,-18571,-2904
18960.6,-58,-9978,-18863,-3123
18962.6,-74,-9885,-19157,-3385
18964.6,-116,-9774,-19320,-3561
18966.6,-176,-9926,-19543,-3764
18968.6,-163,-10082,-19898,-4055
18970.6,-251,-10268,-20163,-4276
18972.63,-577,-10777,-20332,-4422
18974.65,-781,-11212,-20593,-4659
18976.68,-600,-11041,-20897,-4965
18978.7,-425,-10845,-21091,-5183
18980.7,-584,-11399,-21174,-5268
18982.7,-799,-12208,-21200,-5284
18984.7,-831,-12429,-21231,-5347
18986.7,-887,-12280,-21344,-5520
18988.7,-1080,-12301,-21530,-5722
18990.7,-1213,-12345,-21735,-5878
18992.7,-1183,-12246,-21951,-6024
18994.7,-1117,-12346,-22121,-6153
18996.7,-1139,-12721,-22226,-6252
18998.7,-1290,-12907,-22385,-6433
19000.7,-1495,-12685,-22629,-6718
19002.7,-1558,-12339,-22812,-6950
19004.7,-1402,-12125,-22876,-7047
19006.7,-1236,-12110,-22821,-7023
19008.7,-1277,-12346,-22607,-6881
19010.7,-1444,-12730,-22373,-6749
19012.7,-1535,-12939,-22349,-6789
19014.7,-1513,-12814,-22455,-6893
19016.7,-1444,-12579,-22481,-6885
19018.7,-1359,-12497,-22497,-6845
19020.7,-1302,-12513,-22637,-6901
19022.7,-1316,-12467,-22848,-7030
19024.7,-1366,-12433,-23031,-7173
19026.7,-1386,-12506,-23108,-7238
19028.7,-1320,-12471,-23038,-7161
19030.7,-1134,-12173,-22952,-7075
19032.7,-999,-11953,-22963,-7087
19034.7,-1193,-12140,-22968,-7086
19036.7,-1556,-12421,-22947,-7087
19038.7,-1563,-12349,-23050,-7273
19040.7,-1219,-12080,-23184,-7500
19042.7,-1156,-12032,-23082,-7433
19044.7,-1600,-12181,-22819,-7130
19046.7,-2030,-12206,-22735,-6940
19048.7,-2026,-12047,-22925,-6963
19050.7,-1742,-11897,-23159,-7043
19052.7,-1494,-11846,-23243,-7083
19054.7,-1385,-11839,-23261,-7168
19056.7,-1400,-11874,-23332,-7368
19058.7,-1517,-11962,-23311,-7529
19060.7,-1628,-11982,-23091,-7485
19062.7,-1552,-11783,-22955,-7384
19064.7,-1293,-11450,-23116,-7424
19066.7,-1097,-11260,-23320,-7504
19068.7,-1081,-11375,-23375,-7538
19070.7,-1119,-11680,-23455,-7648
19072.7,-1201,-11920,-23625,-7836
19074.7,-1444,-11959,-23789,-8016
19076.7,-1713,-11890,-23966,-8239
19078.7,-1795,-11909,-24054,-8430
19080.7,-1797,-11999,-23881,-8417
19082.7,-1864,-11944,-23700,-8370
19084.7,-1829,-11828,-23817,-8478
19086.7,-1598,-12099,-23974,-8493
19088.7,-1436,-12815,-23973,-8338
19090.7,-1550,-13382,-24157,-8419
19092.7,-1756,-13488,-24584,-8767
19094.7,-1771,-13545,-24798,-8932
19096.7,-1608,-13770,-24734,-8885
19098.7,-1518,-13748,-24731,-8933
19100.7,-1631,-13366,-24790,-9018
19102.7,-1795,-13138,-24745,-8990
19104.7,-1849,-13245,-24703,-8989
19106.7,-1864,-13277,-24755,-9081
19108.7,-1946,-13151,-24832,-9160
19110.7,-1969,-13231,-24942,-9233
19112.7,-1805,-13540,-25086,-9312
19114.7,-1651,-13811,-25163,-9321
19116.7,-1741,-14004,-25195,-9334
19118.7,-1867,-14078,-25241,-9436
19120.7,-1692,-13878,-25205,-9490
19122.7,-1377,-13636,-25066,-9400
19124.7,-1296,-13717,-24978,-9264
19126.7,-1391,-13959,-25014,-9130
19128.7,-1400,-14150,-25181,-8980
19130.7,-1363,-14508,-25514,-8867
19132.7,-1397,-14903,-25854,-8785
19134.7,-1413,-14712,-25879,-8629
19136.7,-1375,-14001,-25532,-8419
19138.7,-1357,-13551,-25101,-8324
19140.7,-1291,-13531,-24823,-8449
19142.72,-1079,-13431,-24583,-8678
19144.75,-834,-13116,-24098,-8754
19146.78,-699,-12847,-23367,-8657
19148.8,-691,-12547,-22742,-8760
19150.8,-844,-11949,-22404,-9318
19152.8,-1242,-11218,-22232,-10086
19154.8,-1865,-10966,-22373,-10722
19156.8,-2607,-11754,-23295,-11236
19158.8,-3400,-13658,-25130,-11904
19160.8,-4215,-16147,-27657,-13072
19162.8,-5007,-18419,-30723,-14978
19164.8,-5666,-19924,-33921,-17403
19166.8,-6003,-20546,-36246,-19600
19168.8,-5937,-20505,-36911,-20825
19170.8,-5707,-20273,-36249,-20939
19172.8,-5577,-20222,-35270,-20463
19174.8,-5371,-20142,-34599,-20010
19176.8,-4805,-19650,-34173,-19662
19178.8,-4144,-19003,-33669,-19085
19180.8,-3817,-18665,-32926,-18174
19182.8,-3644,-18358,-31988,-17170
19184.8,-3214,-17638,-31039,-16287
19186.8,-2681,-16864,-30298,-15580
19188.8,-2404,-16505,-29767,-14972
19190.8,-2264,-16269,-29192,-14269
19192.8,-1993,-15800,-28472,-13428
19194.8,-1655,-15272,-27784,-12650
19196.8,-1432,-14798,-27208,-12005
19198.8,-1342,-14258,-26727,-11380
19200.8,-1307,-13801,-26466,-10848
19202.8,-1230,-13615,-26420,-10558
19204.8,-1110,-13555,-26297,-10391
19206.8,-1116,-13542,-26010,-10164
19208.8,-1287,-13640,-25782,-9930
19210.8,-1366,-13565,-25679,-9836
19212.8,-1238,-13106,-25599,-9918
19214.8,-1146,-12789,-25510,-10008
19216.8,-1180,-13054,-25400,-9899
19218.8,-1123,-13335,-25339,-9713
19220.8,-965,-13067,-25459,-9723
19222.8,-972,-12753,-25589,-9759
19224.8,-1134,-12954,-25418,-9509
19226.8,-1182,-13208,-25090,-9195
19228.8,-1107,-12976,-24922,-9120
19230.8,-1099,-12627,-24861,-9106
19232.8,-1136,-12620,-24853,-9041
19234.8,-1116,-12727,-24995,-9118
19236.8,-1132,-12671,-25073,-9232
19238.8,-1218,-12601,-24833,-9137
19240.8,-1191,-12609,-24544,-9013
19242.8,-991,-12558,-24471,-9032
19244.8,-778,-12463,-24413,-8985
19246.8,-638,-12424,-24282,-8809
19248.8,-546,-12336,-24293,-8699
19250.8,-530,-12099,-24430,-8646
19252.8,-615,-11875,-24464,-8534
19254.8,-735,-11854,-24393,-8427
19256.8,-816,-11930,-24353,-8382
19258.8,-812,-11834,-24337,-8341
19260.8,-736,-11585,-24183,-8247
19262.8,-671,-11533,-23786,-8066
19264.8,-607,-11749,-23316,-7861
19266.8,-437,-11783,-23039,-7771
19268.8,-266,-11426,-22920,-7723
19270.8,-321,-11132,-22824,-7545
19272.8,-500,-11210,-22878,-7327
19274.8,-498,-11305,-23068,-7200
19276.8,-302,-11077,-23006,-7053
19278.8,-136,-10657,-22591,-6868
19280.8,-67,-10238,-22146,-6730
19282.8,43,-9840,-21785,-6496
19284.8,313,-9515,-21434,-6095
19286.8,633,-9362,-21219,-5795
19288.8,735,-9384,-21157,-5676
19290.8,618,-9449,-21016,-5520
19292.8,597,-9341,-20767,-5330
19294.8,720,-9029,-20550,-5207
19296.8,717,-8844,-20346,-4988
19298.8,645,-8990,-20184,-4654
19300.8,801,-9070,-20202,-4479
19302.8,1076,-8667,-20268,-4483
19304.8,1200,-8102,-20113,-4421
19306.8,1256,-7953,-19800,-4297
19308.8,1314,-8105,-19575,-4252
19310.9,1209,-8027,-19484,-4200
19312.9,1012,-7724,-19445,-4036
19314.9,974,-7649,-19450,-3882
19316.9,1046,-7809,-19593,-3900
19318.9,1123,-7804,-19944,-4076
19320.9,1304,-7665,-20362,-4279
19322.9,1427,-7814,-20533,-4400
19324.9,1134,-8248,-20382,-4395
19326.9,622,-8561,-20219,-4328
19328.9,436,-8667,-20367,-4377
19330.9,565,-8815,-20803,-4639
19332.9,610,-9031,-21327,-4985
19334.9,537,-9150,-21859,-5269
19336.9,490,-9195,-22322,-5491
19338.9,355,-9294,-22449,-5595
19340.9,75,-9440,-22166,-5517
19342.9,-186,-9668,-21959,-5493
19344.9,-418,-10110,-22243,-5757
19346.9,-660,-10578,-22734,-6132
19348.9,-675,-10608,-23079,-6468
19350.9,-409,-10280,-23412,-6904
19352.9,-323,-10247,-23756,-7323
19354.9,-648,-10644,-23805,-7388
19356.9,-999,-10927,-23652,-7284
19358.9,-1103,-10980,-23714,-7454
19360.9,-1071,-11197,-23954,-7809
19362.9,-920,-11482,-24086,-8013
19364.9,-644,-11429,-24224,-8113
19366.9,-500,-11231,-24566,-8284
19368.9,-590,-11254,-24927,-8478
19370.9,-674,-11334,-25043,-8600
19372.9,-689,-11306,-24949,-8639
19374.9,-779,-11404,-24854,-8673
19376.9,-845,-11651,-24877,-8799
19378.9,-749,-11802,-24950,-8931
19380.9,-686,-11920,-25005,-8918
19382.9,-838,-12119,-25136,-8909
19384.9,-1033,-12101,-25324,-9081
19386.9,-1086,-11760,-25342,-9209
19388.9,-1044,-11565,-25226,-9103
19390.9,-1001,-11748,-25268,-8998
19392.9,-1004,-11943,-25395,-9044
19394.9,-1033,-11923,-25320,-9083
19396.9,-956,-11779,-25184,-9106
19398.9,-738,-11471,-25234,-9189
19400.9,-594,-11088,-25297,-9189
19402.9,-691,-11104,-25206,-9051
19404.9,-926,-11553,-25125,-8989
19406.9,-1110,-11759,-25149,-9083
19408.9,-1139,-11439,-25191,-9216
19410.9,-1021,-11058,-25235,-9336
19412.9,-884,-10858,-25264,-9389
19414.9,-814,-10684,-25203,-9300
19416.9,-742,-10648,-25094,-9166
19418.9,-696,-10794,-25036,-9147
19420.9,-816,-10683,-25064,-9256
19422.9,-1011,-10291,-25172,-9405
19424.9,-1079,-10365,-25212,-9446
19426.9,-1091,-11051,-25003,-9264
19428.9,-1182,-11464,-24743,-9034
19430.9,-1224,-11189,-24797,-9042
19432.9,-1100,-10843,-25068,-9245
19434.9,-894,-10805,-25193,-9412
19436.9,-708,-10782,-25136,-9485
19438.9,-648,-10712,-25088,-9490
19440.9,-850,-10865,-25173,-9467
19442.9,-1207,-11104,-25462,-9561
19444.9,-1397,-11052,-25843,-9811
19446.9,-1354,-10808,-26041,-10047
19448.9,-1312,-10762,-26059,-10208
19450.9,-1348,-10967,-26140,-10354
19452.9,-1287,-11199,-26223,-10406
19454.9,-1091,-11325,-26075,-10299
19456.9,-962,-11373,-25843,-10199
19458.9,-1024,-11444,-25852,-10236
19460.9,-1148,-11648,-26063,-10332
19462.9,-1174,-11967,-26200,-10393
19464.9,-1159,-12243,-26203,-10415
19466.9,-1242,-12387,-26244,-10447
19468.9,-1370,-12470,-26398,-10550
19470.9,-1359,-12545,-26546,-10699
19472.9,-1220,-12560,-26589,-10789
19474.9,-1186,-12489,-26556,-10792
19476.9,-1309,-12367,-26490,-10799
19478.9,-1324,-12187,-26389,-10882
19481.0,-1118,-11978,-26259,-10996
19483.0,-989,-11938,-26178,-11019
19485.0,-1158,-12177,-26313,-10957
19487.0,-1414,-12485,-26696,-10980
19489.0,-1515,-12645,-26959,-11093
19491.0,-1508,-12674,-26779,-11078
19493.0,-1418,-12526,-26499,-10955
19495.0,-1184,-12128,-26548,-10942
19497.0,-991,-11860,-26644,-10928
19499.0,-1063,-12218,-26484,-10691
19501.0,-1216,-12948,-26473,-10417
19503.0,-1173,-13402,-26879,-10318
19505.0,-1044,-13568,-27216,-10149
19507.0,-1025,-13776,-27109,-9725
19509.0,-1020,-13790,-26774,-9331
19511.0,-901,-13256,-26401,-9280
19513.0,-748,-12528,-25981,-9521
19515.0,-656,-12101,-25571,-9803
19517.0,-641,-11877,-25171,-9945
19519.0,-691,-11678,-24728,-9969
19521.0,-762,-11573,-24361,-10108
19523.0,-853,-11212,-24184,-10655
19525.0,-1066,-10125,-24153,-11744
19527.0,-1478,-9019,-24370,-13082
19529.0,-2058,-9305,-25041,-14062
19531.0,-2741,-11236,-26256,-14572
19533.0,-3425,-13823,-28252,-15414
19535.0,-4005,-16257,-31337,-17303
19537.0,-4491,-18201,-35007,-19908
19539.0,-4894,-19384,-37855,-22308
19541.0,-5080,-19861,-38896,-23793
19543.0,-4987,-19990,-38436,-24097
19545.0,-4763,-19882,-37482,-23555
19547.0,-4503,-19498,-36743,-22895
19549.0,-4179,-18968,-36293,-22420
19551.0,-3846,-18346,-35853,-21812
19553.0,-3540,-17649,-35161,-20861
19555.0,-3143,-17177,-34148,-19713
19557.0,-2671,-17057,-32986,-18543
19559.0,-2321,-16864,-32022,-17521
19561.0,-2079,-16314,-31379,-16746
19563.0,-1789,-15683,-30747,-15970
19565.0,-1556,-15221,-29901,-14956
19567.0,-1512,-14847,-29119,-13958
19569.0,-1445,-14485,-28647,-13283
19571.0,-1225,-14132,-28258,-12804
19573.0,-1087,-13676,-27741,-12330
19575.0,-1080,-13058,-27291,-11907
19577.0,-956,-12487,-27091,-11551
19579.0,-826,-12272,-26949,-11177
19581.0,-1021,-12435,-26636,-10831
19583.0,-1319,-12627,-26303,-10653
19585.0,-1255,-12543,-26295,-10673
19587.0,-983,-12296,-26600,-10775
19589.0,-925,-12188,-26835,-10828
19591.0,-997,-12313,-26806,-10815
19593.0,-971,-12557,-26636,-10762
19595.0,-1005,-12746,-26405,-10625
19597.0,-1167,-12689,-26176,-10467
19599.0,-1174,-12335,-26124,-10457
19601.0,-1003,-11880,-26202,-10511
19603.0,-949,-11558,-26183,-10401
19605.0,-968,-11402,-26139,-10243
19607.0,-809,-11380,-26185,-10232
19609.0,-616,-11566,-26058,-10151
19611.0,-639,-11887,-25716,-9886
19613.0,-695,-11943,-25618,-9803
19615.0,-542,-11525,-25803,-9984
19617.0,-331,-11056,-25746,-9960
19619.0,-317,-10954,-25448,-9651
19621.0,-498,-10955,-25458,-9543
19623.0,-689,-10739,-25768,-9725
19625.0,-730,-10607,-25808,-9738
19627.0,-616,-10817,-25432,-9416
19629.0,-450,-11030,-25026,-9091
19631.0,-301,-11043,-24824,-8968
19633.0,-263,-11170,-24706,-8914
19635.0,-412,-11446,-24558,-8807
19637.0,-525,-11436,-24426,-8680
19639.0,-350,-11095,-24324,-8551
19641.0,-167,-10885,-24184,-8400
19643.03,-283,-10921,-24028,-8248
19645.05,-307,-10810,-23897,-8075
19647.07,88,-10391,-23712,-7822
19649.1,445,-9975,-23462,-7570
19651.1,455,-9784,-23266,-7427
19653.1,503,-9641,-23091,-7287
19655.1,678,-9372,-22847,-7061
19657.1,607,-9126,-22657,-6872
19659.1,413,-9077,-22571,-6712
19661.1,535,-9084,-22388,-6416
19663.1,864,-8888,-22100,-6092
19665.1,1075,-8479,-21912,-5923
19667.1,1162,-8126,-21767,-5755
19669.1,1129,-8047,-21531,-5485
19671.1,981,-8079,-21373,-5339
19673.1,1004,-7872,-21379,-5343
19675.1,1266,-7485,-21363,-5282
19677.1,1364,-7326,-21275,-5208
19679.1,1215,-7379,-21195,-5232
19681.1,1205,-7221,-21074,-5198
19683.1,1337,-6947,-20928,-5056
19685.1,1286,-7067,-20842,-4933
19687.1,1172,-7398,-20719,-4748
19689.1,1278,-7252,-20578,-4488
19691.1,1401,-6745,-20682,-4443
19693.1,1294,-6637,-20979,-4638
19695.1,1167,-6947,-21167,-4788
19697.1,1182,-7067,-21332,-4925
19699.1,1143,-7009,-21649,-5169
19701.1,987,-7307,-21872,-5289
