t,pcg
17453.6,-24
17454.6,-17
17455.6,-11
17456.6,8
17457.6,35
17458.6,52
17459.6,62
17460.6,68
17461.6,71
17462.6,74
17463.6,64
17464.6,43
17465.6,35
17466.6,40
17467.6,40
17468.6,36
17469.6,28
17470.6,5
17471.6,-22
17472.6,-48
17473.6,-65
17474.6,-72
17475.6,-90
17476.6,-98
17477.6,-84
17478.6,-81
17479.6,-82
17480.6,-62
17481.6,-33
17482.6,-8
17483.6,17
17484.6,48
17485.6,74
17486.6,90
17487.6,89
17488.6,60
17489.6,32
17490.6,20
17491.6,-1
17492.6,-33
17493.6,-66
17494.6,-99
17495.6,-129
17496.6,-163
17497.6,-196
17498.6,-218
17499.6,-232
17500.6,-241
17501.6,-237
17502.6,-211
17503.6,-167
17504.6,-120
17505.6,-74
17506.6,-21
17507.6,32
17508.6,84
17509.6,129
17510.6,168
17511.6,207
17512.6,242
17513.6,269
17514.6,298
17515.6,326
17516.6,340
17517.6,333
17518.6,316
17519.6,297
17520.6,275
17521.6,235
17522.61,171
17523.62,102
17524.63,30
17525.64,-46
17526.65,-119
17527.66,-181
17528.67,-235
17529.68,-287
17530.69,-322
17531.7,-330
17532.7,-317
17533.7,-298
17534.7,-274
17535.7,-243
17536.7,-206
17537.7,-158
17538.7,-103
17539.7,-63
17540.7,-42
17541.7,-18
17542.7,13
17543.7,40
17544.7,53
17545.7,64
17546.7,80
17547.7,97
17548.7,114
17549.7,129
17550.7,140
17551.7,152
17552.7,163
17553.7,171
17554.7,178
17555.7,182
17556.7,178
17557.7,165
17558.7,146
17559.7,128
17560.7,109
17561.7,88
17562.7,63
17563.7,39
17564.7,22
17565.7,6
17566.7,-9
17567.7,-20
17568.7,-25
17569.7,-27
17570.7,-28
17571.7,-19
17572.7,-3
17573.7,5
17574.7,3
17575.7,-3
17576.7,-2
17577.7,3
17578.7,2
17579.7,-7
17580.7,-24
17581.7,-40
17582.7,-52
17583.7,-68
17584.7,-88
17585.7,-100
17586.7,-119
17587.7,-149
17588.7,-169
17589.7,-174
17590.7,-175
17591.7,-184
17592.7,-194
17593.7,-194
17594.7,-179
17595.7,-168
17596.7,-166
17597.7,-158
17598.7,-132
17599.7,-104
17600.7,-88
17601.7,-71
17602.7,-46
17603.7,-30
17604.7,-19
17605.7,-1
17606.7,20
17607.7,38
17608.7,47
17609.7,57
17610.7,69
17611.7,77
17612.7,86
17613.7,88
17614.7,82
17615.7,85
17616.7,89
17617.7,79
17618.7,67
17619.7,55
17620.7,45
17621.7,41
17622.7,35
17623.7,26
17624.7,23
17625.7,20
17626.7,20
17627.7,22
17628.7,26
17629.7,35
17630.7,45
17631.7,40
17632.7,29
17633.7,31
17634.7,49
17635.7,56
17636.7,44
17637.7,40
17638.7,49
17639.7,52
17640.7,48
17641.7,39
17642.7,35
17643.7,43
17644.7,46
17645.7,38
17646.7,34
17647.7,32
17648.7,33
17649.7,34
17650.7,35
17651.7,36
17652.7,31
17653.7,21
17654.7,16
17655.7,21
17656.7,28
17657.7,27
17658.7,22
17659.7,15
17660.7,11
17661.7,23
17662.7,31
17663.7,21
17664.7,11
17665.7,11
17666.7,16
17667.7,17
17668.7,8
17669.7,2
17670.7,1
17671.7,-3
17672.7,-8
17673.7,-9
17674.7,-10
17675.7,-13
17676.7,-15
17677.7,-19
17678.7,-17
17679.7,-12
17680.7,-18
17681.7,-36
17682.7,-43
17683.7,-37
17684.7,-33
17685.7,-33
17686.7,-35
17687.7,-37
17688.7,-38
17689.7,-42
17690.7,-49
17691.7,-45
17692.7,-37
17693.7,-42
17694.7,-57
17695.7,-65
17696.7,-54
17697.7,-48
17698.7,-61
17699.7,-71
17700.7,-62
17701.7,-42
17702.7,-29
17703.7,-29
17704.7,-28
17705.7,-15
17706.7,-5
17707.7,-7
17708.7,-5
17709.7,6
17710.7,12
17711.7,13
17712.7,11
17713.7,7
17714.7,12
17715.7,6
17716.7,-14
17717.7,-22
17718.7,-13
17719.7,-3
17720.7,-1
17721.7,-13
17722.7,-20
17723.7,-13
17724.7,-14
17725.7,-21
17726.7,-25
17727.7,-27
17728.7,-24
17729.7,-24
17730.7,-26
17731.7,-12
17732.7,11
17733.7,17
17734.7,14
17735.7,24
17736.7,42
17737.7,59
17738.7,65
17739.7,55
17740.7,53
17741.7,63
17742.7,66
17743.7,57
17744.7,40
17745.7,27
17746.7,21
17747.7,10
17748.7,-10
17749.7,-38
17750.7,-59
17751.7,-62
17752.7,-67
17753.7,-115
17754.7,-137
17755.7,-65
17756.7,-25
17757.7,-48
17758.7,-15
17759.7,57
17760.7,100
17761.7,120
17762.7,122
17763.7,111
17764.7,104
17765.7,101
17766.7,97
17767.7,93
17768.7,88
17769.7,71
17770.7,45
17771.7,31
17772.7,30
17773.7,29
17774.7,17
17775.7,5
17776.7,2
17777.7,3
17778.7,-3
17779.7,-22
17780.7,-40
17781.7,-46
17782.7,-56
17783.7,-71
17784.7,-78
17785.7,-83
17786.7,-91
17787.7,-97
17788.7,-102
17789.7,-97
17790.7,-83
17791.7,-80
17792.7,-83
17793.7,-76
17794.7,-55
17795.7,-29
17796.7,-11
17797.7,-4
17798.7,11
17799.7,39
17800.7,66
17801.7,83
17802.7,94
17803.7,105
17804.7,117
17805.7,122
17806.7,117
17807.7,110
17808.7,110
17809.7,105
17810.7,85
17811.7,63
17812.7,47
17813.7,31
17814.7,13
17815.7,-7
17816.7,-23
17817.7,-30
17818.7,-30
17819.7,-28
17820.7,-27
17821.7,-25
17822.7,-24
17823.7,-27
17824.7,-31
17825.7,-31
17826.7,-26
17827.7,-26
17828.7,-39
17829.7,-52
17830.7,-47
17831.7,-41
17832.7,-51
17833.7,-64
17834.7,-66
17835.7,-60
17836.7,-62
17837.7,-69
17838.7,-72
17839.7,-67
17840.7,-57
17841.7,-55
17842.7,-59
17843.7,-60
17844.7,-54
17845.7,-49
17846.7,-50
17847.7,-44
17848.7,-25
17849.7,-11
17850.7,-11
17851.7,-13
17852.7,-5
17853.7,11
17854.7,22
17855.7,26
17856.7,30
17857.7,36
17858.7,43
17859.7,47
17860.7,55
17861.7,68
17862.7,73
17863.7,72
17864.7,76
17865.7,78
17866.7,80
17867.7,79
17868.7,64
17869.7,47
17870.7,37
17871.7,26
17872.7,10
17873.7,-7
17874.7,-16
17875.7,-14
17876.7,-9
17877.7,-15
17878.7,-19
17879.7,-16
17880.7,-11
17881.7,0
17882.7,5
17883.7,4
17884.7,7
17885.7,13
17886.7,15
17887.7,14
17888.7,7
17889.7,-1
17890.7,-1
17891.7,-2
17892.7,-8
17893.7,-17
17894.7,-27
17895.7,-36
17896.7,-39
17897.7,-43
17898.7,-51
17899.7,-54
17900.7,-51
17901.7,-46
17902.7,-38
17903.7,-30
17904.7,-29
17905.7,-28
17906.7,-20
17907.7,-11
17908.7,-5
17909.7,1
17910.7,6
17911.7,5
17912.7,11
17913.7,21
17914.7,17
17915.7,7
17916.7,10
17917.7,16
17918.7,14
17919.7,10
17920.7,10
17921.7,8
17922.7,3
17923.7,-1
17924.7,-2
17925.7,-3
17926.7,-6
17927.7,-6
17928.7,2
17929.7,10
17930.7,17
17931.7,23
17932.7,24
17933.7,33
17934.7,41
17935.7,35
17936.7,33
17937.7,39
17938.7,39
17939.7,32
17940.7,29
17941.7,28
17942.7,26
17943.7,26
17944.7,22
17945.7,12
17946.7,6
17947.7,5
17948.7,-1
17949.7,-14
17950.7,-26
17951.7,-30
17952.7,-31
17953.7,-36
17954.7,-43
17955.7,-47
17956.7,-51
17957.7,-51
17958.7,-43
17959.7,-39
17960.7,-40
17961.7,-33
17962.7,-23
17963.7,-18
17964.7,-17
17965.7,-15
17966.7,-6
17967.7,-3
17968.7,-11
17969.7,-20
17970.7,-30
17971.7,-42
17972.7,-49
17973.7,-50
17974.7,-54
17975.7,-52
17976.7,-43
17977.7,-34
17978.7,-24
17979.7,-6
17980.7,7
17981.7,9
17982.7,12
17983.7,19
17984.7,23
17985.7,26
17986.7,23
17987.7,14
17988.7,16
17989.7,22
17990.7,16
17991.7,8
17992.7,9
17993.7,15
17994.7,23
17995.7,28
17996.7,26
17997.7,27
17998.7,35
17999.7,40
18000.7,40
18001.7,40
18002.7,46
18003.7,57
18004.7,61
18005.7,53
18006.7,47
18007.7,40
18008.7,29
18009.7,23
18010.7,20
18011.7,9
18012.7,-9
18013.7,-22
18014.7,-24
18015.7,-24
18016.7,-29
18017.7,-33
18018.7,-32
18019.7,-30
18020.7,-30
18021.7,-31
18022.7,-30
18023.7,-28
18024.7,-25
18025.7,-17
18026.7,-15
18027.7,-21
18028.7,-24
18029.7,-23
18030.7,-27
18031.7,-36
18032.7,-41
18033.7,-42
18034.7,-38
18035.7,-31
18036.7,-23
18037.7,-13
18038.7,-5
18039.7,1
18040.7,10
18041.7,10
18042.7,4
18043.7,7
18044.7,8
18045.7,2
18046.7,4
18047.7,8
18048.7,1
18049.7,-1
18050.7,11
18051.7,25
18052.7,35
18053.7,36
18054.7,28
18055.7,32
18056.7,43
18057.7,48
18058.7,45
18059.7,40
18060.7,35
18061.7,35
18062.7,36
18063.7,29
18064.7,18
18065.7,19
18066.7,20
18067.7,15
18068.7,12
18069.7,14
18070.7,13
18071.7,7
18072.7,2
18073.7,4
18074.7,7
18075.7,0
18076.7,-7
18077.7,-9
18078.7,-9
18079.7,-4
18080.7,3
18081.7,-2
18082.7,-8
18083.7,-5
18084.7,-5
18085.7,-5
18086.7,7
18087.7,20
18088.7,28
18089.7,41
18090.7,58
18091.7,74
18092.7,85
18093.7,94
18094.7,89
18095.7,74
18096.7,57
18097.7,27
18098.7,-6
18099.7,-32
18100.7,-51
18101.7,-63
18102.7,-80
18103.7,-103
18104.7,-121
18105.7,-145
18106.7,-161
18107.7,-157
18108.7,-154
18109.7,-147
18110.7,-130
18111.7,-111
18112.7,-95
18113.7,-71
18114.7,-44
18115.7,-20
18116.7,7
18117.7,28
18118.7,45
18119.7,78
18120.7,97
18121.7,88
18122.7,85
18123.7,75
18124.7,42
18125.7,10
18126.7,-25
18127.7,-72
18128.7,-113
18129.7,-144
18130.7,-178
18131.7,-211
18132.7,-226
18133.7,-221
18134.7,-203
18135.7,-165
18136.7,-99
18137.7,-14
18138.7,70
18139.7,143
18140.7,211
18141.7,276
18142.7,321
18143.7,340
18144.7,347
18145.7,339
18146.7,316
18147.7,288
18148.7,257
18149.7,222
18150.7,190
18151.7,152
18152.7,111
18153.7,84
18154.7,64
18155.7,35
18156.7,-1
18157.7,-36
18158.7,-66
18159.7,-93
18160.7,-122
18161.7,-153
18162.7,-174
18163.7,-186
18164.7,-203
18165.7,-212
18166.7,-209
18167.7,-204
18168.7,-195
18169.7,-182
18170.7,-163
18171.7,-137
18172.7,-110
18173.7,-88
18174.7,-72
18175.7,-48
18176.7,-20
18177.7,4
18178.7,21
18179.7,34
18180.7,47
18181.7,64
18182.7,77
18183.7,84
18184.7,92
18185.7,104
18186.7,117
18187.7,128
18188.7,138
18189.7,144
18190.7,141
18191.7,130
18192.7,117
18193.7,107
18194.7,94
18195.7,77
18196.7,54
18197.7,31
18198.7,14
18199.7,1
18200.7,-12
18201.7,-27
18202.7,-36
18203.7,-35
18204.7,-32
18205.7,-25
18206.7,-16
18207.7,-11
18208.7,-7
18209.7,-6
18210.7,-7
18211.7,-4
18212.7,-6
18213.7,-16
18214.7,-27
18215.7,-40
18216.7,-55
18217.7,-67
18218.7,-80
18219.7,-95
18220.7,-104
18221.7,-109
18222.7,-114
18223.7,-117
18224.7,-122
18225.7,-132
18226.7,-132
18227.7,-121
18228.7,-111
18229.7,-100
18230.7,-90
18231.7,-82
18232.7,-66
18233.7,-50
18234.7,-40
18235.7,-27
18236.7,-13
18237.7,-4
18238.7,4
18239.7,13
18240.7,19
18241.7,22
18242.7,28
18243.7,34
18244.7,41
18245.7,44
18246.7,44
18247.7,46
18248.7,43
18249.7,37
18250.7,38
18251.7,47
18252.7,53
18253.7,58
18254.7,64
18255.7,67
18256.7,69
18257.7,76
18258.7,78
18259.7,77
18260.7,77
18261.7,73
18262.7,71
18263.7,75
18264.7,72
18265.7,62
18266.7,51
18267.7,39
18268.7,31
18269.7,25
18270.7,18
18271.7,11
18272.7,5
18273.7,2
18274.7,3
18275.7,5
18276.7,2
18277.7,0
18278.7,3
18279.7,4
18280.7,6
18281.7,11
18282.7,7
18283.7,-1
18284.7,1
18285.7,3
18286.7,-4
18287.7,-9
18288.7,-16
18289.7,-27
18290.7,-29
18291.7,-27
18292.7,-31
18293.7,-29
18294.7,-20
18295.7,-15
18296.7,-17
18297.7,-10
18298.7,7
18299.7,12
18300.7,3
18301.7,-3
18302.7,-3
18303.7,-1
18304.7,1
18305.7,-2
18306.7,-9
18307.7,-13
18308.7,-10
18309.7,-15
18310.7,-34
18311.7,-49
18312.7,-53
18313.7,-53
18314.7,-52
18315.7,-53
18316.7,-54
18317.7,-49
18318.7,-53
18319.7,-68
18320.7,-72
18321.7,-70
18322.7,-73
18323.7,-81
18324.7,-95
18325.7,-114
18326.7,-116
18327.7,-101
18328.7,-92
18329.7,-91
18330.7,-91
18331.7,-89
18332.7,-77
18333.7,-58
18334.7,-50
18335.7,-48
18336.7,-36
18337.7,-18
18338.7,0
18339.7,11
18340.7,10
18341.7,13
18342.7,16
18343.7,14
18344.7,17
18345.7,16
18346.7,17
18347.7,33
18348.7,31
18349.7,13
18350.7,19
18351.7,29
18352.7,25
18353.7,27
18354.7,26
18355.7,20
18356.7,32
18357.7,47
18358.7,53
18359.7,63
18360.7,63
18361.7,56
18362.7,68
18363.7,77
18364.7,68
18365.7,60
18366.7,64
18367.7,78
18368.7,86
18369.7,80
18370.7,73
18371.7,67
18372.7,59
18373.7,52
18374.7,44
18375.7,33
18376.7,26
18377.7,2
18378.7,-48
18379.7,-75
18380.7,-87
18381.7,-124
18382.7,-154
18383.7,-151
18384.7,-125
18385.7,-88
18386.7,-72
18387.7,-65
18388.7,-28
18389.7,21
18390.7,60
18391.7,80
18392.7,65
18393.7,34
18394.7,24
18395.7,35
18396.7,36
18397.7,24
18398.7,19
18399.7,25
18400.7,33
18401.7,34
18402.7,22
18403.7,19
18404.7,31
18405.7,31
18406.7,18
18407.7,4
18408.7,-6
18409.7,-4
18410.7,-11
18411.7,-32
18412.7,-42
18413.7,-38
18414.7,-30
18415.7,-23
18416.7,-22
18417.7,-15
18418.7,-3
18419.7,2
18420.7,12
18421.7,35
18422.7,48
18423.7,45
18424.7,53
18425.7,67
18426.7,73
18427.7,80
18428.7,92
18429.7,95
18430.7,82
18431.7,62
18432.7,55
18433.7,60
18434.7,55
18435.7,48
18436.7,42
18437.7,28
18438.7,13
18439.7,0
18440.7,-14
18441.7,-13
18442.7,-6
18443.7,-15
18444.7,-28
18445.7,-22
18446.7,-6
18447.7,3
18448.7,8
18449.7,17
18450.7,21
18451.7,35
18452.7,56
18453.7,51
18454.7,28
18455.7,17
18456.7,14
18457.7,12
18458.7,12
18459.7,9
18460.7,1
18461.7,-7
18462.7,-9
18463.7,-10
18464.7,-15
18465.7,-22
18466.7,-28
18467.7,-37
18468.7,-44
18469.7,-45
18470.7,-45
18471.7,-52
18472.7,-59
18473.7,-63
18474.7,-65
18475.7,-62
18476.7,-62
18477.7,-56
18478.7,-47
18479.7,-47
18480.7,-36
18481.7,-16
18482.7,-11
18483.7,-5
18484.7,6
18485.7,2
18486.7,-10
18487.7,-8
18488.7,-7
18489.7,-14
18490.7,-8
18491.7,-1
18492.7,-6
18493.7,-8
18494.7,-7
18495.7,-1
18496.7,12
18497.7,17
18498.7,19
18499.7,25
18500.7,22
18501.7,5
18502.7,-5
18503.7,1
18504.7,6
18505.7,-1
18506.7,-14
18507.7,-21
18508.7,-22
18509.7,-27
18510.7,-28
18511.7,-22
18512.7,-17
18513.7,-16
18514.7,-11
18515.7,-2
18516.7,2
18517.7,0
18518.7,6
18519.7,10
18520.7,-5
18521.7,-17
18522.7,-13
18523.7,-9
18524.7,-5
18525.7,-1
18526.7,-8
18527.7,-12
18528.7,2
18529.7,11
18530.7,5
18531.7,2
18532.7,-1
18533.7,-4
18534.7,-6
18535.7,-11
18536.7,-19
18537.7,-18
18538.7,-8
18539.7,-3
18540.7,-4
18541.7,0
18542.7,13
18543.7,28
18544.7,35
18545.7,25
18546.7,15
18547.7,9
18548.7,3
18549.7,1
18550.7,-3
18551.7,-6
18552.7,0
18553.7,10
18554.7,17
18555.7,4
18556.7,-11
18557.7,-4
18558.7,10
18559.7,11
18560.7,7
18561.7,25
18562.7,46
18563.7,35
18564.7,23
18565.7,37
18566.7,46
18567.7,39
18568.7,24
18569.7,6
18570.7,-8
18571.7,-8
18572.71,-5
18573.72,-16
18574.73,-28
18575.74,-19
18576.75,-3
18577.76,6
18578.77,7
18579.78,12
18580.79,29
18581.8,45
18582.8,55
18583.8,59
18584.8,55
18585.8,65
18586.8,71
18587.8,45
18588.8,25
18589.8,26
18590.8,14
18591.8,-2
18592.8,-11
18593.8,-24
18594.8,-31
18595.8,-27
18596.8,-42
18597.8,-66
18598.8,-66
18599.8,-58
18600.8,-57
18601.8,-59
18602.8,-51
18603.8,-39
18604.8,-44
18605.8,-50
18606.8,-51
18607.8,-55
18608.8,-45
18609.8,-24
18610.8,-20
18611.8,-31
18612.8,-29
18613.8,-4
18614.8,14
18615.8,15
18616.8,13
18617.8,7
18618.8,1
18619.8,2
18620.8,7
18621.8,10
18622.8,11
18623.8,13
18624.8,10
18625.8,9
18626.8,8
18627.8,2
18628.8,2
18629.8,10
18630.8,17
18631.8,16
18632.8,-1
18633.8,-11
18634.8,-4
18635.8,-8
18636.8,-9
18637.8,4
18638.8,17
18639.8,23
18640.8,27
18641.8,30
18642.8,31
18643.8,30
18644.8,25
18645.8,10
18646.8,1
18647.8,8
18648.8,8
18649.8,-8
18650.8,-18
18651.8,-25
18652.8,-39
18653.8,-45
18654.8,-41
18655.8,-41
18656.8,-45
18657.8,-46
18658.8,-45
18659.8,-44
18660.8,-45
18661.8,-39
18662.8,-20
18663.8,-10
18664.8,-16
18665.8,-13
18666.8,4
18667.8,8
18668.8,0
18669.8,-2
18670.8,3
18671.8,2
18672.8,6
18673.8,23
18674.8,25
18675.8,12
18676.8,10
18677.8,9
18678.8,-2
18679.8,-7
18680.8,-1
18681.8,-1
18682.8,-11
18683.8,-16
18684.8,-7
18685.8,-2
18686.8,-9
18687.8,-11
18688.8,-9
18689.8,-7
18690.8,6
18691.8,15
18692.8,14
18693.8,21
18694.8,36
18695.8,41
18696.8,38
18697.8,43
18698.8,52
18699.8,48
18700.8,50
18701.8,59
18702.8,56
18703.8,44
18704.8,35
18705.8,28
18706.8,28
18707.8,28
18708.8,21
18709.8,11
18710.8,2
18711.8,-5
18712.8,-4
18713.8,-2
18714.8,-10
18715.8,-22
18716.8,-27
18717.8,-14
18718.8,2
18719.8,-2
18720.8,-12
18721.8,-8
18722.8,-4
18723.8,-8
18724.8,-13
18725.8,-11
18726.8,-8
18727.8,-18
18728.8,-28
18729.8,-33
18730.8,-45
18731.8,-51
18732.8,-44
18733.8,-47
18734.8,-55
18735.8,-52
18736.8,-36
18737.8,-20
18738.8,-9
18739.8,-1
18740.8,1
18741.8,-4
18742.8,-6
18743.8,-1
18744.8,-5
18745.8,-12
18746.8,-11
18747.8,-8
18748.8,1
18749.8,22
18750.8,40
18751.8,50
18752.8,48
18753.8,33
18754.8,24
18755.8,32
18756.8,43
18757.8,60
18758.8,93
18759.8,114
18760.8,110
18761.8,112
18762.8,109
18763.8,69
18764.8,18
18765.8,-22
18766.8,-66
18767.8,-118
18768.8,-158
18769.8,-172
18770.8,-173
18771.8,-171
18772.8,-162
18773.8,-146
18774.8,-120
18775.8,-81
18776.8,-40
18777.8,-9
18778.8,28
18779.8,88
18780.8,137
18781.8,163
18782.8,180
18783.8,173
18784.8,147
18785.8,129
18786.8,94
18787.8,23
18788.8,-47
18789.8,-99
18790.8,-150
18791.8,-198
18792.8,-237
18793.8,-254
18794.8,-240
18795.8,-217
18796.8,-201
18797.8,-177
18798.8,-142
18799.8,-112
18800.8,-93
18801.8,-85
18802.8,-66
18803.8,-16
18804.8,49
18805.8,101
18806.8,146
18807.8,210
18808.8,273
18809.8,319
18810.8,346
18811.8,342
18812.8,319
18813.8,291
18814.8,247
18815.8,176
18816.8,93
18817.8,23
18818.8,-28
18819.8,-81
18820.8,-139
18821.8,-170
18822.8,-160
18823.8,-142
18824.8,-133
18825.8,-101
18826.8,-42
18827.8,10
18828.8,54
18829.8,88
18830.8,102
18831.8,117
18832.8,132
18833.8,128
18834.8,117
18835.8,102
18836.8,90
18837.8,91
18838.8,91
18839.8,78
18840.8,66
18841.8,62
18842.8,67
18843.8,89
18844.8,112
18845.8,122
18846.8,131
18847.8,129
18848.8,108
18849.8,83
18850.8,64
18851.8,38
18852.8,5
18853.8,-38
18854.8,-93
18855.8,-125
18856.8,-131
18857.8,-146
18858.8,-167
18859.8,-185
18860.8,-198
18861.8,-190
18862.8,-178
18863.8,-181
18864.8,-177
18865.8,-153
18866.8,-132
18867.8,-122
18868.8,-106
18869.8,-91
18870.8,-85
18871.8,-76
18872.8,-74
18873.8,-90
18874.8,-105
18875.8,-111
18876.8,-122
18877.8,-138
18878.8,-152
18879.8,-166
18880.8,-168
18881.8,-157
18882.8,-146
18883.8,-130
18884.8,-119
18885.8,-113
18886.8,-100
18887.8,-79
18888.8,-59
18889.8,-35
18890.8,-23
18891.8,-38
18892.8,-47
18893.8,-32
18894.8,-18
18895.8,-8
18896.8,5
18897.8,12
18898.8,12
18899.8,23
18900.8,34
18901.8,34
18902.8,45
18903.8,61
18904.8,70
18905.8,80
18906.8,84
18907.8,77
18908.8,85
18909.8,102
18910.8,114
18911.8,119
18912.8,118
18913.8,116
18914.8,119
18915.8,129
18916.8,138
18917.8,135
18918.8,120
18919.8,109
18920.8,114
18921.8,121
18922.8,110
18923.8,92
18924.8,84
18925.8,84
18926.8,88
18927.8,91
18928.8,84
18929.8,65
18930.8,49
18931.8,41
18932.8,40
18933.8,47
18934.8,45
18935.8,32
18936.8,32
18937.8,31
18938.8,16
18939.8,3
18940.8,3
18941.8,4
18942.8,-5
18943.8,-22
18944.8,-41
18945.8,-45
18946.8,-39
18947.8,-34
18948.8,-21
18949.8,-6
18950.8,1
18951.8,-2
18952.8,-14
18953.8,-14
18954.8,-14
18955.8,-29
18956.8,-23
18957.8,-1
18958.8,2
18959.8,-2
18960.8,6
18961.8,25
18962.8,33
18963.8,15
18964.8,-7
18965.8,-16
18966.8,-22
18967.8,-30
18968.8,-36
18969.8,-31
18970.8,-26
18971.8,-37
18972.8,-43
18973.8,-27
18974.8,-17
18975.8,-20
18976.8,-18
18977.8,-19
18978.8,-25
18979.8,-22
18980.8,-23
18981.8,-28
18982.8,-26
18983.8,-26
18984.8,-32
18985.8,-37
18986.8,-35
18987.8,-31
18988.8,-26
18989.8,-21
18990.8,-12
18991.8,-1
18992.8,4
18993.8,3
18994.8,-10
18995.8,-30
18996.8,-47
18997.8,-51
18998.8,-47
18999.8,-43
19000.8,-44
19001.8,-44
19002.8,-34
19003.8,-25
19004.8,-30
19005.8,-37
19006.8,-27
19007.8,-11
19008.8,1
19009.8,17
19010.8,27
19011.8,24
19012.8,27
19013.8,35
19014.8,38
19015.8,41
19016.8,48
19017.8,56
19018.8,60
19019.8,59
19020.8,50
19021.8,35
19022.8,23
19023.8,23
19024.8,26
19025.8,24
19026.8,22
19027.8,21
19028.8,17
19029.8,6
19030.8,-2
19031.8,0
19032.8,5
19033.8,5
19034.8,0
19035.8,-16
19036.8,-20
19037.8,-12
19038.8,-39
19039.8,-79
19040.8,-98
19041.8,-92
19042.8,-38
19043.8,8
19044.8,14
19045.8,48
19046.8,96
19047.8,111
19048.8,109
19049.8,75
19050.8,7
19051.8,-48
19052.8,-73
19053.8,-89
19054.8,-100
19055.8,-103
19056.8,-116
19057.8,-130
19058.8,-123
19059.8,-97
19060.8,-74
19061.8,-54
19062.8,-26
19063.8,6
19064.8,24
19065.8,29
19066.8,21
19067.8,11
19068.8,14
19069.8,24
19070.8,20
19071.8,18
19072.8,28
19073.8,41
19074.8,48
19075.8,60
19076.8,92
19077.8,128
19078.8,141
19079.8,149
19080.8,168
19081.8,181
19082.8,172
19083.8,154
19084.8,144
19085.8,133
19086.8,112
19087.8,83
19088.8,52
19089.8,21
19090.8,-16
19091.8,-51
19092.8,-69
19093.8,-76
19094.8,-78
19095.8,-75
19096.8,-71
19097.8,-72
19098.8,-72
19099.8,-63
19100.8,-57
19101.8,-60
19102.8,-62
19103.8,-56
19104.8,-48
19105.8,-52
19106.8,-62
19107.8,-60
19108.8,-48
19109.8,-37
19110.8,-36
19111.8,-37
19112.8,-31
19113.8,-26
19114.8,-27
19115.8,-27
19116.8,-25
19117.8,-25
19118.8,-27
19119.8,-26
19120.8,-29
19121.8,-35
19122.8,-30
19123.8,-22
19124.8,-21
19125.8,-15
19126.8,-10
19127.8,-14
19128.8,-18
19129.8,-23
19130.8,-26
19131.8,-30
19132.8,-35
19133.8,-33
19134.8,-23
19135.8,-11
19136.8,-12
19137.8,-20
19138.8,-15
19139.8,-1
19140.8,1
19141.8,-2
19142.8,2
19143.8,7
19144.8,12
19145.8,16
19146.8,19
19147.8,20
19148.8,20
19149.8,18
19150.8,18
19151.8,24
19152.8,27
19153.8,25
19154.8,27
19155.8,28
19156.8,27
19157.8,28
19158.8,30
19159.8,31
19160.8,31
19161.8,27
19162.8,22
19163.8,17
19164.8,11
19165.8,6
19166.8,8
19167.8,12
19168.8,10
19169.8,5
19170.8,4
19171.8,15
19172.8,16
19173.8,5
19174.8,0
19175.8,3
19176.8,4
19177.8,-1
19178.8,-4
19179.8,1
19180.8,-2
19181.8,-13
19182.8,-19
19183.8,-24
19184.8,-28
19185.8,-31
19186.8,-34
19187.8,-31
19188.8,-28
19189.8,-29
19190.8,-25
19191.8,-19
19192.8,-17
19193.8,-16
19194.8,-10
19195.8,-5
19196.8,-3
19197.8,2
19198.8,7
19199.8,3
19200.8,-4
19201.8,-9
19202.8,-9
19203.8,-6
19204.8,-13
19205.8,-20
19206.8,-16
19207.8,-8
19208.8,-8
19209.8,-10
19210.8,-3
19211.8,12
19212.8,23
19213.8,28
19214.8,33
19215.8,38
19216.8,45
19217.8,46
19218.8,38
19219.8,35
19220.8,32
19221.8,27
19222.8,22
19223.8,12
19224.8,3
19225.8,-3
19226.8,-9
19227.8,-9
19228.8,-11
19229.8,-17
19230.8,-16
19231.8,-11
19232.8,-12
19233.8,-12
19234.8,-9
19235.8,-4
19236.8,4
19237.8,12
19238.8,13
19239.8,9
19240.8,9
19241.8,9
19242.8,5
19243.8,0
19244.8,-6
19245.8,-14
19246.8,-17
19247.8,-24
19248.8,-32
19249.8,-34
19250.8,-32
19251.8,-29
19252.8,-24
19253.8,-19
19254.8,-16
19255.8,-15
19256.8,-18
19257.8,-22
19258.8,-23
19259.8,-26
19260.8,-29
19261.8,-28
19262.8,-29
19263.8,-32
19264.8,-26
19265.8,-19
19266.8,-20
19267.8,-17
19268.8,-8
19269.8,1
19270.8,10
19271.8,19
19272.8,23
19273.8,32
19274.8,42
19275.8,46
19276.8,49
19277.8,53
19278.8,53
19279.8,53
19280.8,48
19281.8,38
19282.8,34
19283.8,35
19284.8,30
19285.8,20
19286.8,18
19287.8,23
19288.8,25
19289.8,24
19290.8,19
19291.8,14
19292.8,15
19293.8,18
19294.8,19
19295.8,14
19296.8,4
19297.8,-3
19298.8,-3
19299.8,-6
19300.8,-13
19301.8,-18
19302.8,-23
19303.8,-25
19304.8,-27
19305.8,-28
19306.8,-33
19307.8,-38
19308.8,-42
19309.8,-39
19310.8,-27
19311.8,-21
19312.8,-18
19313.8,-10
19314.8,-4
19315.8,-3
19316.8,-1
19317.8,5
