t,az
15645.55,194
15647.53,190
15649.50,166
15651.50,150
15653.47,140
15655.45,140
15657.42,158
15659.40,148
15661.40,162
15663.38,180
15665.35,190
15667.33,194
15669.30,242
15671.30,282
15673.28,314
15675.25,344
15677.22,344
15679.20,352
15681.10,342
15683.08,332
15685.05,318
15687.03,286
15689.00,270
15691.00,262
15692.97,226
15694.95,222
15696.92,228
15698.90,216
15700.90,208
15702.88,234
15704.85,270
15706.83,286
15708.80,282
15710.80,284
15712.78,296
15714.75,306
15716.72,310
15718.70,306
15720.70,326
15722.67,322
15724.65,298
15726.63,300
15728.60,302
15730.60,278
15732.58,268
15734.55,258
15736.53,268
15738.50,264
15740.50,270
15742.47,268
15744.45,276
15746.42,274
15748.40,276
15750.30,268
15752.28,246
15754.25,232
15756.22,260
15758.20,278
15760.20,298
15762.17,292
15764.15,276
15766.13,268
15768.10,264
15770.10,254
15772.08,240
15774.05,228
15776.03,232
15778.00,248
15780.00,274
15781.97,274
15783.95,248
15785.92,244
15787.90,230
15789.90,248
15791.88,244
15793.85,232
15795.83,224
15797.80,234
15799.80,234
15801.78,234
15803.75,236
15805.72,208
15807.70,196
15809.70,208
15811.67,212
15813.65,184
15815.63,178
15817.60,164
15819.50,124
15821.47,128
15823.45,144
15825.42,138
15827.40,156
15829.40,150
15831.38,132
15833.35,116
15835.33,98
15837.30,108
15839.30,110
15841.28,112
15843.25,102
15845.22,102
15847.20,116
15849.20,124
15851.17,122
15853.15,118
15855.13,120
15857.10,114
15859.10,146
15861.08,146
15863.05,158
15865.03,176
15867.00,218
15869.00,258
15870.97,358
15872.95,358
15874.92,434
15876.90,434
15878.90,416
15880.88,416
15882.85,390
15884.83,326
15886.80,270
15888.70,210
15890.67,152
15892.65,102
15894.63,28
15896.60,18
15898.60,-4
15900.58,-16
15902.55,-28
15904.53,-26
15906.50,-38
15908.50,-18
15910.47,-12
15912.45,-20
15914.42,-40
15916.40,-40
15918.40,-10
15920.38,58
15922.35,124
15924.33,198
15926.30,308
15928.30,374
15930.28,412
15932.25,404
15934.22,386
15936.20,372
15938.20,344
15940.17,332
15942.15,330
15944.13,342
15946.10,372
15948.00,416
15950.00,462
15952.00,484
15954.00,472
15956.00,456
15957.90,418
15959.88,392
15961.85,390
15963.83,396
15965.80,390
15967.80,360
15969.78,344
15971.75,290
15973.72,222
15975.70,128
15977.70,46
15979.67,-50
15981.65,-150
15983.63,-200
15985.60,-226
15987.60,-314
15989.58,-382
15991.55,-400
15993.53,-430
15995.50,-434
15997.50,-394
15999.47,-390
16001.45,-352
16003.42,-300
16005.40,-240
16007.40,-196
16009.38,-124
16011.35,-38
16013.33,38
16015.30,86
16017.30,144
16019.28,216
16021.25,270
16023.22,316
16025.20,352
16027.10,358
16029.08,352
16031.05,338
16033.03,350
16035.00,330
16037.00,320
16038.97,320
16040.95,308
16042.92,314
16044.90,302
16046.90,298
16048.88,294
16050.85,302
16052.83,302
16054.80,304
16056.80,306
16058.78,328
16060.75,326
16062.72,316
16064.70,304
16066.70,272
16068.67,268
16070.65,258
16072.63,262
16074.60,262
16076.60,270
16078.58,284
16080.55,248
16082.53,228
16084.50,206
16086.40,208
16088.40,218
16090.40,220
16092.40,204
16094.40,196
16096.30,190
16098.28,182
16100.25,180
16102.22,180
16104.20,190
16106.20,198
16108.17,210
16110.15,210
16112.13,190
16114.10,190
16116.10,172
16118.08,172
16120.05,182
16122.03,158
16124.00,154
16126.00,130
16127.97,128
16129.95,146
16131.92,154
16133.90,162
16135.90,150
16137.88,144
16139.85,116
16141.83,124
16143.80,116
16145.80,106
16147.78,108
16149.75,146
16151.72,194
16153.70,236
16155.70,248
16157.67,282
16159.65,288
16161.63,296
16163.60,286
16165.50,288
16167.47,260
16169.45,216
16171.42,198
16173.40,194
16175.40,204
16177.38,216
16179.35,234
16181.33,248
16183.30,268
16185.30,254
16187.28,248
16189.25,218
16191.22,186
16193.20,162
16195.20,154
16197.17,136
16199.15,124
16201.13,146
16203.10,158
16205.10,172
16207.08,204
16209.05,252
16211.03,316
16213.00,342
16215.00,350
16216.97,418
16218.95,424
16220.92,416
16222.90,406
16224.80,400
16226.80,392
16228.80,374
16230.80,366
16232.80,370
16234.70,346
16236.67,320
16238.65,318
16240.63,304
16242.60,304
16244.60,312
16246.58,322
16248.55,304
16250.53,294
16252.50,310
16254.50,316
16256.47,322
16258.45,316
16260.42,310
16262.40,290
16264.40,290
16266.38,284
16268.35,288
16270.33,278
16272.30,270
16274.30,252
16276.28,246
16278.25,232
16280.22,226
16282.20,240
16284.20,256
16286.17,258
16288.15,232
16290.13,218
16292.10,226
16294.00,226
16296.00,238
16298.00,250
16300.00,270
16302.00,282
16303.90,278
16305.88,266
16307.85,248
16309.83,252
16311.80,270
16313.80,286
16315.78,282
16317.75,262
16319.72,254
16321.70,248
16323.70,248
16325.67,278
16327.65,290
16329.63,286
16331.60,300
16333.60,318
16335.58,314
16337.55,308
16339.53,284
16341.50,220
16343.50,220
16345.47,218
16347.45,244
16349.42,220
16351.40,220
16353.40,204
16355.38,204
16357.35,224
16359.33,224
16361.30,214
16363.20,198
16365.20,202
16367.20,208
16369.20,208
16371.20,212
16373.10,194
16375.08,182
16377.05,212
16379.03,224
16381.00,204
16383.00,192
16384.97,174
16386.95,168
16388.93,178
16390.90,198
16392.90,188
16394.88,196
16396.85,198
16398.82,222
16400.80,226
16402.80,238
16404.78,230
16406.75,216
16408.72,240
16410.70,300
16412.70,348
16414.68,418
16416.65,468
16418.63,486
16420.60,498
16422.60,508
16424.57,510
16426.55,464
16428.53,416
16430.50,348
16432.40,308
16434.40,258
16436.40,210
16438.40,150
16440.40,120
16442.30,108
16444.28,90
16446.25,70
16448.22,40
16450.20,32
16452.20,20
16454.18,20
16456.15,24
16458.13,10
16460.10,0
16462.10,32
16464.07,72
16466.05,116
16468.03,182
16470.00,266
16472.00,350
16473.97,400
16475.95,422
16477.93,438
16479.90,440
16481.90,418
16483.88,400
16485.85,382
16487.82,396
16489.80,428
16491.80,506
16493.78,556
16495.75,566
16497.72,588
16499.70,590
16501.60,558
16503.60,526
16505.60,454
16507.60,420
16509.60,402
16511.50,368
16513.47,346
16515.45,302
16517.43,248
16519.40,168
16521.40,96
16523.38,8
16525.35,-70
16527.32,-160
16529.30,-250
16531.30,-310
16533.28,-350
16535.25,-378
16537.22,-404
16539.20,-416
16541.20,-408
16543.18,-384
16545.15,-360
16547.13,-320
16549.10,-258
16551.10,-184
16553.07,-106
16555.05,-44
16557.03,30
16559.00,94
16561.00,160
16562.97,214
16564.95,274
16566.93,308
16568.90,350
16570.80,396
16572.80,414
16574.80,438
16576.80,456
16578.80,444
16580.70,442
16582.68,366
16584.65,366
16586.63,318
16588.60,318
16590.60,306
16592.57,306
16594.55,286
16596.53,286
16598.50,298
16600.50,302
16602.47,292
16604.45,296
16606.43,284
16608.40,306
16610.40,314
16612.38,288
16614.35,290
16616.32,264
16618.30,250
16620.30,238
16622.28,230
16624.25,222
16626.22,216
16628.20,218
16630.20,218
16632.18,214
16634.15,222
16636.13,230
16638.10,208
16640.00,192
16642.00,184
16644.00,182
16646.00,164
16648.00,174
16649.90,166
16651.88,172
16653.85,154
16655.82,178
16657.80,190
16659.80,194
16661.78,196
16663.75,190
16665.72,180
16667.70,186
16669.70,178
16671.68,172
16673.65,146
16675.63,130
16677.60,122
16679.60,106
16681.57,110
16683.55,122
16685.53,130
16687.50,114
16689.50,102
16691.47,108
16693.45,128
16695.43,138
16697.40,178
16699.40,220
16701.38,240
16703.35,266
16705.32,282
16707.30,258
16709.20,256
16711.20,254
16713.20,226
16715.20,230
16717.20,226
16719.10,194
16721.07,202
16723.05,232
16725.03,236
16727.00,254
16729.00,258
16730.97,240
16732.95,236
16734.93,242
16736.90,214
16738.90,176
16740.88,150
16742.85,162
16744.82,162
16746.80,150
16748.80,160
16750.78,182
16752.75,228
16754.72,254
16756.70,284
16758.70,318
16760.68,322
16762.65,324
16764.63,358
16766.60,352
16768.60,346
16770.57,356
16772.55,366
16774.53,346
16776.50,334
16778.40,310
16780.40,294
16782.40,316
16784.40,334
16786.40,346
16788.30,344
16790.28,312
16792.25,310
16794.22,308
16796.20,320
16798.20,360
16800.18,362
16802.15,368
16804.13,364
16806.10,356
16808.10,358
16810.07,362
16812.05,360
16814.03,360
16816.00,344
16818.00,332
16819.97,286
16821.95,286
16823.93,266
16825.90,266
16827.90,264
16829.88,264
16831.85,268
16833.82,268
16835.80,282
16837.80,298
16839.78,298
16841.75,284
16843.72,282
16845.70,266
16847.60,244
16849.60,242
16851.60,236
16853.60,220
16855.60,226
16857.50,212
16859.47,202
16861.45,186
16863.43,194
16865.40,226
16867.40,230
16869.38,202
16871.35,202
16873.32,226
16875.30,222
16877.30,228
16879.28,252
16881.25,268
16883.22,260
16885.20,272
16887.20,238
16889.18,222
16891.15,232
16893.13,236
16895.10,230
16897.10,212
16899.07,210
16901.05,208
16903.03,212
16905.00,178
16907.00,186
16908.97,166
16910.95,164
16912.93,178
16914.90,166
16916.80,162
16918.80,182
16920.80,170
16922.80,160
16924.80,146
16926.70,122
16928.68,142
16930.65,138
16932.63,140
16934.60,142
16936.60,126
16938.57,124
16940.55,118
16942.53,118
16944.50,106
16946.50,108
16948.47,106
16950.45,122
16952.43,142
16954.40,182
16956.40,214
16958.38,244
16960.35,298
16962.32,352
16964.30,396
16966.30,416
16968.28,430
16970.25,452
16972.22,426
16974.20,424
16976.20,348
16978.18,288
16980.15,230
16982.13,158
16984.10,102
16986.00,84
16988.00,58
16990.00,32
16992.00,18
16994.00,-2
16995.90,-40
16997.88,-32
16999.85,-30
17001.82,-12
17003.80,4
17005.80,20
17007.78,-2
17009.75,-34
17011.72,-4
17013.70,34
17015.70,82
17017.68,146
17019.65,218
17021.63,264
17023.60,306
17025.60,312
17027.57,292
17029.55,266
17031.53,264
17033.50,292
17035.50,288
17037.47,304
17039.45,392
17041.43,456
17043.40,514
17045.40,548
17047.38,548
17049.35,516
17051.32,486
17053.30,394
17055.20,394
17057.20,390
17059.20,380
17061.20,306
17063.20,306
17065.10,188
17067.07,188
17069.05,34
17071.03,34
17073.00,-120
17075.00,-120
17076.97,-244
17078.95,-284
17080.93,-304
17082.90,-326
17084.90,-348
17086.88,-358
17088.85,-342
17090.82,-332
17092.80,-298
17094.80,-272
17096.78,-202
17098.75,-140
17100.72,-74
17102.70,0
17104.70,68
17106.68,116
17108.65,190
17110.63,262
17112.60,316
17114.60,356
17116.57,376
17118.55,402
17120.53,422
17122.50,416
17124.40,402
17126.40,394
17128.40,378
17130.40,364
17132.40,342
17134.30,344
17136.28,338
17138.25,336
17140.22,332
17142.20,318
17144.20,292
17146.18,282
17148.15,252
17150.13,264
17152.10,286
17154.10,278
17156.07,270
17158.05,290
17160.03,282
17162.00,266
17164.00,260
17165.97,256
17167.95,238
17169.93,220
17171.90,204
17173.90,200
17175.88,192
17177.85,200
17179.82,182
17181.80,186
17183.80,192
17185.78,194
17187.75,198
17189.72,200
17191.70,188
17193.60,192
17195.60,216
17197.60,226
17199.60,226
17201.60,178
17203.50,160
17205.47,176
17207.45,150
17209.43,148
17211.40,142
17213.40,130
17215.38,132
17217.35,150
17219.32,146
17221.30,130
17223.30,130
17225.28,134
17227.25,140
17229.22,108
17231.20,98
17233.20,92
17235.18,94
17237.15,86
17239.13,120
17241.10,150
17243.10,160
17245.07,188
17247.05,206
17249.03,246
17251.00,258
17253.00,252
17254.97,232
17256.95,200
17258.93,190
17260.90,174
17262.80,172
17264.80,172
17266.80,168
17268.80,170
17270.80,194
17272.70,196
17274.68,172
17276.65,156
17278.63,146
17280.60,162
17282.60,166
17284.57,140
17286.55,102
17288.53,126
17290.50,136
17292.50,136
17294.47,164
17296.45,164
17298.43,186
17300.40,222
17302.40,264
17304.38,264
17306.35,294
17308.32,294
17310.30,346
17312.30,346
17314.28,360
17316.25,364
17318.22,348
17320.20,342
17322.20,338
17324.18,340
17326.15,312
17328.13,298
17330.10,292
17332.00,278
17334.00,282
17336.00,298
17338.00,296
17340.00,316
17341.90,330
17343.88,306
17345.85,296
17347.82,284
17349.80,304
17351.80,294
17353.78,284
17355.75,274
17357.72,280
17359.70,272
17361.70,278
17363.68,248
17365.65,228
17367.63,240
17369.60,244
17371.60,258
17373.57,236
17375.55,222
17377.53,224
17379.50,236
17381.50,240
17383.47,230
17385.45,230
17387.43,218
17389.40,230
17391.40,244
17393.38,248
17395.35,248
17397.32,222
17399.30,196
17401.20,210
17403.20,198
17405.20,200
17407.20,218
17409.20,202
17411.10,224
17413.07,208
17415.05,190
17417.03,190
17419.00,198
17421.00,226
17422.97,216
17424.95,208
17426.93,214
17428.90,214
17430.90,220
17432.88,244
17434.85,248
17436.82,226
17438.80,220
17440.80,216
17442.78,216
17444.75,216
17446.72,204
17448.70,192
17450.70,188
17452.68,190
17454.65,202
17456.63,210
17458.60,216
17460.60,218
17462.57,186
17464.55,156
17466.53,162
17468.50,160
17470.40,174
17472.40,174
17474.40,184
17476.40,200
17478.40,214
17480.30,226
17482.28,222
17484.25,200
17486.22,174
17488.20,150
17490.20,150
17492.18,158
17494.15,168
17496.13,148
17498.10,154
17500.10,160
17502.07,182
17504.05,200
17506.03,240
17508.00,288
17510.00,320
17511.97,332
17513.95,362
17515.93,390
17517.90,388
17519.90,394
17521.88,376
17523.85,328
17525.82,268
17527.80,230
17529.80,182
17531.78,106
17533.75,106
17535.72,68
17537.70,42
17539.60,8
17541.60,-16
17543.60,-42
17545.60,-42
17547.60,-2
17549.50,-2
17551.47,28
17553.45,28
17555.43,26
17557.40,52
17559.40,48
17561.38,76
17563.35,130
17565.32,172
17567.30,216
17569.30,270
17571.28,346
17573.25,372
17575.22,346
17577.20,328
17579.20,310
17581.18,318
17583.15,338
17585.13,350
17587.10,376
17589.10,398
17591.07,466
17593.05,526
17595.03,550
17597.00,530
17599.00,516
17600.97,486
17602.95,472
17604.93,418
17606.90,374
17608.80,326
17610.78,276
17612.75,218
17614.72,144
17616.70,78
17618.70,20
17620.68,-58
17622.65,-154
17624.63,-226
17626.60,-288
17628.60,-342
17630.57,-382
17632.55,-396
17634.53,-404
17636.50,-418
17638.50,-408
17640.47,-380
17642.45,-330
17644.43,-268
17646.40,-202
17648.40,-114
17650.38,-24
17652.35,68
17654.32,110
17656.30,176
17658.30,256
17660.28,324
17662.25,394
17664.22,424
17666.20,452
17668.20,448
17670.18,478
17672.15,480
17674.13,478
17676.10,446
17678.00,424
17680.00,408
17682.00,390
17684.00,384
17686.00,368
17687.90,370
17689.88,366
17691.85,336
17693.82,308
17695.80,288
17697.80,304
17699.78,310
17701.75,324
17703.72,326
17705.70,314
17707.70,308
17709.68,328
17711.65,326
17713.63,326
17715.60,314
17717.60,304
17719.57,276
17721.55,228
17723.53,208
17725.50,194
17727.50,180
17729.47,170
17731.45,166
17733.43,168
17735.40,146
17737.40,154
17739.38,152
17741.35,154
17743.32,156
17745.30,136
17747.20,124
17749.18,134
17751.15,116
17753.13,110
17755.10,102
17757.10,110
17759.07,92
17761.05,84
17763.03,120
17765.00,134
17767.00,150
17768.97,164
17770.95,160
17772.93,156
17774.90,156
17776.90,136
17778.88,120
17780.85,120
17782.82,138
17784.80,172
17786.80,172
17788.78,204
17790.75,204
17792.72,254
17794.70,264
17796.70,280
17798.68,288
17800.65,278
17802.63,278
17804.60,270
17806.60,236
17808.57,208
17810.55,198
17812.53,196
17814.50,184
17816.40,206
17818.38,226
17820.35,242
17822.32,280
17824.30,270
17826.30,244
17828.28,216
17830.25,206
17832.22,212
17834.20,196
17836.20,190
17838.18,180
17840.15,160
17842.13,172
17844.10,194
17846.10,212
17848.07,222
17850.05,250
17852.03,286
17854.00,306
17856.00,318
17857.97,334
17859.95,336
17861.93,342
17863.90,348
17865.90,334
17867.88,334
17869.85,312
17871.82,306
17873.80,310
17875.80,298
17877.78,302
17879.75,308
17881.72,306
17883.70,328
17885.60,342
17887.57,358
17889.55,368
17891.53,362
17893.50,364
17895.50,370
17897.47,356
17899.45,346
17901.43,346
17903.40,366
17905.40,364
17907.38,358
17909.35,340
17911.32,350
17913.30,342
17915.30,322
17917.28,340
17919.25,368
17921.22,352
17923.20,338
17925.20,326
17927.18,322
17929.15,318
17931.13,314
17933.10,306
17935.10,314
17937.07,318
17939.05,320
17941.03,318
17943.00,322
17945.00,332
17946.97,346
17948.95,324
17950.93,316
17952.90,316
17954.80,314
17956.78,308
17958.75,288
17960.72,292
17962.70,266
17964.70,268
17966.68,266
17968.65,264
17970.63,284
17972.60,286
17974.60,270
17976.57,284
17978.55,276
17980.53,276
17982.50,286
17984.50,296
17986.47,320
17988.45,326
17990.43,324
17992.40,298
17994.40,296
17996.38,300
17998.35,292
18000.32,300
18002.30,286
18004.30,288
18006.28,268
18008.25,242
18010.22,256
18012.20,268
18014.20,280
18016.18,280
18018.15,286
18020.13,280
18022.10,272
18024.00,272
18025.97,280
18027.95,280
18029.93,252
18031.90,252
18033.90,244
18035.88,268
18037.85,268
18039.82,256
18041.80,252
18043.80,272
18045.78,272
18047.75,292
18049.72,322
18051.70,362
18053.70,410
18055.68,430
18057.65,478
18059.63,514
18061.60,538
18063.60,544
18065.57,542
18067.55,522
18069.53,480
18071.50,418
18073.50,338
18075.47,238
18077.45,148
18079.43,104
18081.40,102
18083.40,80
18085.38,34
18087.35,24
18089.32,28
18091.30,38
18093.20,80
18095.18,146
18097.15,186
18099.13,214
18101.10,236
18103.10,250
18105.07,252
18107.05,244
18109.03,264
18111.00,288
18113.00,302
18114.97,330
18116.95,370
18118.93,396
18120.90,380
18122.90,358
18124.88,338
18126.85,340
18128.82,348
18130.80,394
18132.80,468
18134.78,544
18136.75,610
18138.72,676
18140.70,738
18142.70,784
18144.68,792
18146.65,752
18148.63,672
18150.60,580
18152.60,500
18154.57,434
18156.55,330
18158.53,224
18160.50,136
18162.40,52
18164.38,-40
18166.35,-116
18168.32,-156
18170.30,-230
18172.30,-296
18174.28,-336
18176.25,-368
18178.22,-390
18180.20,-370
18182.20,-336
18184.18,-314
18186.15,-290
18188.13,-234
18190.10,-172
18192.10,-112
18194.07,-44
18196.05,26
18198.03,84
18200.00,152
18202.00,174
18203.97,238
18205.95,288
18207.93,354
18209.90,400
18211.90,426
18213.88,462
18215.85,462
18217.82,450
18219.80,450
18221.80,448
18223.78,450
18225.75,460
18227.72,454
18229.70,438
18231.60,434
18233.57,458
18235.55,482
18237.53,474
18239.50,468
18241.50,502
18243.47,550
18245.45,550
18247.43,530
18249.40,520
18251.40,502
18253.38,502
18255.35,486
18257.32,486
18259.30,412
18261.30,412
18263.28,382
18265.25,382
18267.22,316
18269.20,294
18271.20,252
18273.18,234
18275.15,236
18277.13,244
18279.10,242
18281.10,240
18283.07,240
18285.05,236
18287.03,248
18289.00,240
18291.00,246
18292.97,242
18294.95,234
18296.93,232
18298.90,242
18300.80,228
18302.78,242
18304.75,248
18306.72,256
18308.70,264
18310.70,254
18312.68,238
18314.65,228
18316.63,248
18318.60,256
18320.60,276
18322.57,302
18324.55,320
18326.53,302
18328.50,292
18330.50,302
18332.47,308
18334.45,308
18336.43,336
18338.40,358
18340.40,354
18342.38,344
18344.35,312
18346.32,302
18348.30,280
18350.30,262
18352.28,260
18354.25,260
18356.22,258
18358.20,258
18360.20,284
18362.18,304
18364.15,320
18366.13,346
18368.10,366
18370.00,344
18371.97,368
18373.95,364
18375.93,354
18377.90,354
18379.90,346
18381.88,322
18383.85,306
18385.82,316
18387.80,334
18389.80,326
18391.78,332
18393.75,340
18395.72,362
18397.70,382
18399.70,384
18401.68,416
18403.65,448
18405.63,438
18407.60,436
18409.60,434
18411.57,416
18413.55,384
18415.53,380
18417.50,388
18419.50,386
18421.47,364
18423.45,362
18425.43,366
18427.40,376
18429.40,396
18431.38,396
18433.35,398
18435.32,390
18437.30,382
18439.20,360
18441.18,380
18443.15,380
18445.13,394
18447.10,398
18449.10,400
18451.07,396
18453.05,398
18455.03,406
18457.00,396
18459.00,390
18460.97,384
18462.95,370
18464.93,344
18466.90,342
18468.90,328
18470.88,340
18472.85,344
18474.82,348
18476.80,344
18478.80,320
18480.78,298
18482.75,280
18484.72,318
18486.70,318
18488.70,332
18490.68,358
18492.65,340
18494.63,340
18496.60,342
18498.50,342
18500.50,356
18502.50,356
18504.50,322
18506.50,342
18508.40,374
18510.38,364
18512.35,338
18514.32,314
18516.30,326
18518.30,334
18520.28,326
18522.25,344
18524.22,356
18526.20,360
18528.20,360
18530.18,352
18532.15,336
18534.13,326
18536.10,302
18538.10,302
18540.07,298
18542.05,288
18544.03,298
18546.00,278
18548.00,268
18549.97,262
18551.95,294
18553.93,274
18555.90,240
18557.90,244
18559.88,284
18561.85,300
18563.82,302
18565.80,268
18567.80,254
18569.78,250
18571.75,270
18573.72,268
18575.70,270
18577.60,258
18579.57,264
18581.55,258
18583.53,272
18585.50,282
18587.50,298
18589.47,332
18591.45,372
18593.43,410
18595.40,452
18597.40,508
18599.38,554
18601.35,592
18603.32,626
18605.30,614
18607.30,564
18609.28,490
18611.25,408
18613.22,306
18615.20,220
18617.20,134
18619.18,78
18621.15,38
18623.13,6
18625.10,-16
18627.10,20
18629.07,30
18631.05,50
18633.03,102
18635.00,150
18636.90,244
18638.90,312
18640.90,352
18642.90,366
18644.90,348
18646.80,346
18648.78,340
18650.75,348
18652.72,362
18654.70,376
18656.70,400
18658.68,414
18660.65,450
18662.63,456
18664.60,454
18666.60,430
18668.57,438
18670.55,442
18672.53,476
18674.50,526
18676.50,590
18678.47,652
18680.45,690
18682.43,712
18684.40,716
18686.40,706
18688.38,694
18690.35,650
18692.32,578
18694.30,504
18696.30,412
18698.28,326
18700.25,226
18702.22,128
18704.20,28
18706.20,-54
18708.18,-134
18710.15,-202
18712.13,-248
18714.10,-294
18716.00,-336
18717.97,-344
18719.95,-338
18721.93,-316
18723.90,-272
18725.90,-196
18727.88,-196
18729.85,-106
18731.82,-106
18733.80,0
18735.80,0
18737.78,136
18739.75,136
18741.72,276
18743.70,348
18745.70,372
18747.68,376
18749.65,384
18751.63,394
18753.60,418
18755.60,414
18757.57,376
18759.55,370
18761.53,378
18763.50,356
18765.50,348
18767.47,348
18769.45,348
18771.43,352
18773.40,378
18775.30,404
18777.30,416
18779.30,442
18781.30,470
18783.30,472
18785.20,484
18787.18,478
18789.15,470
18791.13,458
18793.10,442
18795.10,434
18797.07,424
18799.05,396
18801.03,350
18803.00,346
18805.00,342
18806.97,326
18808.95,304
18810.93,280
18812.90,230
18814.90,208
18816.88,210
18818.85,192
18820.82,184
18822.80,170
18824.80,186
18826.78,184
18828.75,212
18830.72,208
18832.70,202
18834.70,206
18836.68,212
18838.65,206
18840.63,196
18842.60,194
18844.50,200
18846.50,208
18848.50,204
18850.50,206
18852.50,198
18854.40,198
18856.38,190
18858.35,198
18860.32,188
18862.30,204
18864.30,198
18866.28,194
18868.25,212
18870.22,248
18872.20,274
18874.20,262
18876.18,250
18878.15,270
18880.13,326
18882.10,374
18884.10,362
18886.07,342
18888.05,324
18890.03,320
18892.00,314
18894.00,300
18895.97,300
18897.95,294
18899.93,290
18901.90,284
18903.90,308
18905.88,330
18907.85,368
18909.82,384
18911.80,392
18913.70,400
18915.70,376
18917.70,362
18919.70,332
18921.70,290
18923.60,274
18925.57,276
18927.55,260
18929.53,246
18931.50,248
18933.50,256
18935.47,254
18937.45,262
18939.43,268
18941.40,316
18943.40,314
18945.38,324
18947.35,336
18949.32,344
18951.30,328
18953.30,326
18955.28,320
18957.25,320
18959.22,310
18961.20,282
18963.20,266
18965.18,266
18967.15,272
18969.13,272
18971.10,314
18973.10,314
18975.07,314
18977.05,304
18979.03,298
18981.00,310
18982.90,316
18984.90,338
18986.90,338
18988.90,342
18990.90,330
18992.80,332
18994.78,320
18996.75,308
18998.72,302
19000.70,286
19002.70,290
19004.68,290
19006.65,292
19008.63,294
19010.60,310
19012.60,316
19014.57,314
19016.55,302
19018.53,300
19020.50,306
19022.50,322
19024.47,322
19026.45,300
19028.43,266
19030.40,250
19032.40,240
19034.38,264
19036.35,270
19038.32,262
19040.30,264
19042.30,272
19044.28,254
19046.25,254
19048.22,240
19050.20,262
19052.10,252
19054.10,246
19056.10,256
19058.10,246
19060.10,234
19062.00,240
19063.97,246
19065.95,234
19067.93,258
19069.90,252
19071.90,220
19073.88,214
19075.85,192
19077.82,192
19079.80,194
19081.80,176
19083.78,164
19085.75,146
19087.72,140
19089.70,152
19091.70,134
19093.68,112
19095.65,122
19097.63,156
19099.60,174
19101.60,162
19103.57,166
19105.55,170
19107.53,154
19109.50,136
19111.50,136
19113.47,120
19115.45,104
19117.43,106
19119.40,90
19121.30,94
19123.30,146
19125.30,192
19127.30,244
19129.30,294
19131.20,326
19133.18,362
19135.15,412
19137.13,432
19139.10,466
19141.10,472
19143.07,432
19145.05,396
19147.03,352
19149.00,268
19151.00,184
19152.97,112
19154.95,62
19156.93,0
19158.90,-20
19160.90,-32
19162.88,-66
19164.85,-104
19166.82,-122
19168.80,-84
19170.80,-50
19172.78,-20
19174.75,2
19176.72,38
19178.70,68
19180.70,90
19182.68,134
19184.65,214
19186.63,214
19188.60,252
19190.50,300
19192.50,366
19194.50,394
19196.50,396
19198.50,396
19200.40,362
19202.38,362
19204.35,300
19206.32,300
19208.30,358
19210.30,440
19212.28,510
19214.25,568
19216.22,592
19218.20,560
19220.20,516
19222.18,476
19224.15,442
19226.13,406
19228.10,384
19230.10,374
19232.07,306
19234.05,214
19236.03,122
19238.00,32
19240.00,-80
19241.97,-164
19243.95,-220
19245.93,-282
19247.90,-338
19249.90,-366
19251.88,-394
19253.85,-412
19255.82,-404
19257.80,-388
19259.70,-390
19261.70,-374
19263.70,-340
19265.70,-290
19267.70,-218
19269.60,-172
19271.57,-96
19273.55,-10
19275.53,70
19277.50,160
19279.50,190
19281.47,244
19283.45,280
19285.43,310
19287.40,310
19289.40,318
19291.38,330
19293.35,300
19295.32,292
19297.30,302
19299.30,288
19301.28,268
19303.25,284
19305.22,278
19307.20,284
19309.20,296
19311.18,320
19313.15,322
19315.13,370
19317.10,386
19319.10,374
19321.07,384
19323.05,396
19325.03,386
19327.00,364
19328.90,324
19330.90,290
19332.90,250
19334.90,230
19336.90,212
19338.80,196
19340.78,192
19342.75,172
19344.72,164
19346.70,162
19348.70,138
19350.68,116
19352.65,104
19354.63,104
19356.60,108
19358.60,114
19360.57,102
19362.55,106
19364.53,98
19366.50,106
19368.50,114
19370.47,98
19372.45,86
19374.43,86
19376.40,76
19378.40,74
19380.38,62
19382.35,74
19384.32,76
19386.30,80
19388.30,58
19390.28,64
19392.25,76
19394.22,74
19396.20,88
19398.10,102
19400.10,124
19402.10,112
19404.10,110
19406.10,116
19408.00,128
19409.97,128
19411.95,138
19413.93,172
19415.90,188
19417.90,206
19419.88,200
19421.85,214
19423.82,254
19425.80,222
19427.80,222
19429.78,218
19431.75,188
19433.72,170
19435.70,146
19437.70,172
19439.68,172
19441.65,196
19443.63,196
19445.60,202
19447.60,202
19449.57,164
19451.55,172
19453.53,160
19455.50,158
19457.50,160
19459.47,124
19461.45,120
19463.43,116
19465.40,124
19467.30,136
19469.30,154
19471.30,178
19473.30,200
19475.30,214
19477.20,240
19479.18,252
19481.15,270
19483.13,276
19485.10,276
19487.10,268
19489.07,248
19491.05,234
19493.03,228
19495.00,200
19497.00,186
19498.97,208
19500.95,210
19502.93,234
19504.90,248
19506.90,246
19508.88,208
19510.85,206
19512.82,222
19514.80,252
19516.80,258
19518.78,266
19520.75,292
19522.72,308
19524.70,304
19526.70,300
19528.68,280
19530.65,264
19532.63,248
19534.60,242
19536.50,236
19538.50,254
19540.50,262
19542.50,262
19544.50,278
19546.40,272
19548.38,284
19550.35,274
19552.32,266
19554.30,238
