t,pcg
16269.6,-204
16270.6,-257
16271.6,-266
16272.6,-202
16273.6,-74
16274.6,37
16275.6,79
16276.6,102
16277.6,142
16278.6,193
16279.6,203
16280.6,117
16281.6,29
16282.6,-25
16283.6,-132
16284.6,-265
16285.6,-352
16286.6,-357
16287.6,-296
16288.6,-216
16289.6,-139
16290.6,-80
16291.6,-31
16292.6,33
16293.6,93
16294.6,106
16295.6,95
16296.6,94
16297.6,103
16298.6,103
16299.6,78
16300.6,55
16301.6,52
16302.6,21
16303.6,-30
16304.6,-39
16305.6,-16
16306.6,7
16307.6,-4
16308.6,-13
16309.6,0
16310.6,-23
16311.6,-49
16312.6,-77
16313.6,-168
16314.6,-144
16315.6,-25
16316.6,-137
16317.6,-179
16318.6,-10
16319.6,-5
16320.6,-84
16321.6,-107
16322.6,-138
16323.6,-162
16324.6,-134
16325.6,-105
16326.6,-95
16327.6,-72
16328.6,-41
16329.6,-18
16330.6,5
16331.6,40
16332.6,80
16333.6,113
16334.6,124
16335.6,129
16336.6,134
16337.6,107
16338.6,69
16339.6,60
16340.6,55
16341.6,56
16342.6,82
16343.6,96
16344.6,105
16345.6,135
16346.6,160
16347.6,164
16348.6,157
16349.6,147
16350.6,153
16351.6,182
16352.6,169
16353.6,40
16354.6,-201
16355.6,-439
16356.6,-562
16357.6,-590
16358.6,-777
16359.6,-979
16360.6,-697
16361.6,-244
16362.6,174
16363.6,889
16364.6,1627
16365.6,1991
16366.6,1977
16367.6,1676
16368.6,1211
16369.6,694
16370.6,277
16371.6,20
16372.6,-163
16373.6,-324
16374.6,-480
16375.6,-677
16376.6,-904
16377.6,-1064
16378.6,-1093
16379.6,-1036
16380.6,-922
16381.6,-739
16382.6,-525
16383.6,-360
16384.6,-274
16385.6,-234
16386.6,-209
16387.6,-172
16388.6,-124
16389.6,-96
16390.6,-70
16391.6,-30
16392.6,-14
16393.6,-20
16394.6,-13
16395.6,-13
16396.6,-63
16397.6,-188
16398.6,-347
16399.6,-401
16400.6,-312
16401.6,-174
16402.6,12
16403.6,283
16404.6,563
16405.6,768
16406.6,886
16407.6,889
16408.6,788
16409.6,643
16410.6,466
16411.6,287
16412.6,159
16413.6,83
16414.6,30
16415.6,4
16416.6,14
16417.6,27
16418.6,22
16419.6,-6
16420.6,-64
16421.6,-131
16422.6,-187
16423.6,-236
16424.6,-270
16425.6,-272
16426.6,-242
16427.6,-193
16428.6,-136
16429.6,-66
16430.6,2
16431.6,47
16432.6,79
16433.6,100
16434.6,98
16435.6,88
16436.6,84
16437.6,71
16438.6,64
16439.6,84
16440.6,100
16441.6,104
16442.6,123
16443.6,130
16444.6,104
16445.6,86
16446.6,81
16447.6,65
16448.6,47
16449.6,34
16450.6,14
16451.6,-17
16452.6,-45
16453.6,-67
16454.6,-89
16455.6,-99
16456.6,-96
16457.6,-92
16458.6,-71
16459.6,-30
16460.6,16
16461.6,52
16462.6,73
16463.6,88
16464.6,102
16465.6,97
16466.6,85
16467.6,75
16468.6,69
16469.6,71
16470.6,66
16471.6,49
16472.6,47
16473.6,44
16474.6,26
16475.6,16
16476.6,4
16477.6,-27
16478.6,-44
16479.6,-38
16480.6,-39
16481.6,-33
16482.6,-8
16483.6,6
16484.6,9
16485.6,17
16486.6,23
16487.6,27
16488.6,29
16489.6,29
16490.6,33
16491.6,34
16492.6,24
16493.6,15
16494.6,13
16495.6,13
16496.6,8
16497.6,4
16498.6,0
16499.6,-9
16500.6,-2
16501.6,20
16502.6,34
16503.6,35
16504.6,41
16505.6,51
16506.6,49
16507.6,47
16508.6,51
16509.6,52
16510.6,51
16511.6,49
16512.6,40
16513.6,29
16514.6,25
16515.6,24
16516.6,15
16517.6,-7
16518.6,-22
16519.6,-16
16520.6,-10
16521.6,-5
16522.6,8
16523.6,39
16524.6,42
16525.6,22
16526.6,60
16527.6,85
16528.6,67
16529.6,79
16530.6,86
16531.6,69
16532.6,67
16533.6,68
16534.6,66
16535.6,67
16536.6,65
16537.6,58
16538.6,53
16539.6,39
16540.6,16
16541.6,6
16542.6,8
16543.6,-2
16544.6,-9
16545.6,-6
16546.6,-15
16547.6,-24
16548.6,-22
16549.6,-23
16550.6,-25
16551.6,-23
16552.6,-33
16553.6,-40
16554.6,-26
16555.6,-19
16556.6,-23
16557.6,-24
16558.6,-29
16559.6,-32
16560.6,-33
16561.6,-38
16562.6,-35
16563.6,-28
16564.6,-26
16565.6,-12
16566.6,6
16567.6,21
16568.6,25
16569.6,20
16570.6,48
16571.6,79
16572.6,75
16573.6,83
16574.6,53
16575.6,-18
16576.6,9
16577.6,49
16578.6,-10
16579.6,-40
16580.6,-17
16581.6,-21
16582.6,-22
16583.6,-11
16584.6,-17
16585.6,-16
16586.6,10
16587.6,41
16588.6,66
16589.6,90
16590.6,103
16591.6,102
16592.6,92
16593.6,68
16594.6,55
16595.6,47
16596.6,14
16597.6,-3
16598.6,2
16599.6,-12
16600.6,-28
16601.6,-34
16602.6,-44
16603.6,-55
16604.6,-67
16605.6,-86
16606.6,-115
16607.6,-145
16608.6,-163
16609.6,-165
16610.6,-156
16611.6,-145
16612.6,-137
16613.6,-105
16614.6,-56
16615.6,-35
16616.6,-26
16617.6,9
16618.6,50
16619.6,64
16620.6,70
16621.6,80
16622.6,78
16623.6,70
16624.6,46
16625.6,19
16626.6,8
16627.6,-11
16628.6,-32
16629.6,-34
16630.6,-29
16631.6,-18
16632.6,-5
16633.6,15
16634.6,45
16635.6,55
16636.6,54
16637.6,64
16638.6,75
16639.6,88
16640.6,101
16641.6,118
16642.6,140
16643.6,160
16644.6,177
16645.6,194
16646.6,208
16647.6,216
16648.6,215
16649.6,211
16650.6,206
16651.6,192
16652.6,157
16653.6,117
16654.6,77
16655.6,29
16656.6,-9
16657.6,-33
16658.6,-53
16659.6,-64
16660.6,-60
16661.6,-44
16662.6,-19
16663.6,-2
16664.6,11
16665.6,33
16666.6,69
16667.6,108
16668.6,139
16669.6,158
16670.6,148
16671.6,95
16672.6,-15
16673.6,-180
16674.6,-361
16675.6,-517
16676.6,-620
16677.6,-633
16678.6,-541
16679.6,-337
16680.6,-51
16681.6,247
16682.6,497
16683.6,651
16684.6,701
16685.6,652
16686.6,486
16687.6,211
16688.6,-100
16689.6,-374
16690.6,-498
16691.6,-339
16692.6,54
16693.6,538
16694.6,1018
16695.6,1419
16696.6,1592
16697.6,1418
16698.6,1143
16699.6,865
16700.6,364
16701.6,-202
16702.6,-765
16703.6,-1325
16704.6,-1319
16705.6,-995
16706.6,-1299
16707.6,-1842
16708.6,-2044
16709.6,-2100
16710.6,-2171
16711.6,-2390
16712.6,-2911
16713.6,-3837
16714.6,-5048
16715.6,-5955
16716.6,-6264
16717.6,-5888
16718.6,-4166
16719.6,-1141
16720.6,2609
16721.6,7010
16722.6,9974
16723.6,10332
16724.6,10148
16725.6,10169
16726.6,10322
16727.6,8461
16728.6,3120
16729.6,-3199
16730.6,-8206
16731.6,-10144
16732.6,-10216
16733.6,-9425
16734.6,-6635
16735.6,-3130
16736.6,-95
16737.6,2101
16738.6,3195
16739.6,3346
16740.6,2803
16741.6,1994
16742.6,1013
16743.6,-75
16744.6,-923
16745.6,-1445
16746.6,-1696
16747.6,-1625
16748.6,-1282
16749.6,-829
16750.6,-382
16751.6,23
16752.6,367
16753.6,609
16754.6,714
16755.6,708
16756.6,646
16757.6,596
16758.6,653
16759.6,827
16760.6,1039
16761.6,1236
16762.6,1357
16763.6,1343
16764.6,1208
16765.6,990
16766.6,683
16767.6,313
16768.6,-67
16769.6,-445
16770.6,-805
16771.6,-1118
16772.6,-1368
16773.6,-1497
16774.6,-1491
16775.6,-1429
16776.6,-1321
16777.6,-1165
16778.6,-1016
16779.6,-868
16780.6,-722
16781.6,-580
16782.6,-421
16783.6,-250
16784.6,-81
16785.6,69
16786.6,212
16787.6,335
16788.6,398
16789.6,413
16790.6,410
16791.6,387
16792.6,328
16793.6,260
16794.6,219
16795.6,178
16796.6,137
16797.6,138
16798.6,186
16799.6,244
16800.6,319
16801.6,372
16802.6,377
16803.6,427
16804.6,437
16805.6,360
16806.6,326
16807.6,237
16808.6,139
16809.6,82
16810.6,38
16811.6,3
16812.6,-29
16813.6,101
16814.6,195
16815.6,157
16816.6,146
16817.6,99
16818.6,27
16819.6,-7
16820.6,-14
16821.6,18
16822.6,63
16823.6,80
16824.6,57
16825.6,49
16826.6,74
16827.6,42
16828.6,-11
16829.6,-9
16830.6,11
16831.6,17
16832.61,75
16833.62,150
16834.63,146
16835.64,126
16836.65,122
16837.66,80
16838.67,33
16839.68,-11
16840.69,-84
16841.7,-136
16842.7,-149
16843.7,-127
16844.7,-68
16845.7,2
16846.7,70
16847.7,106
16848.7,127
16849.7,160
16850.7,169
16851.7,127
16852.7,54
16853.7,0
16854.7,-49
16855.7,-110
16856.7,-134
16857.7,-111
16858.7,-79
16859.7,-51
16860.7,-19
16861.7,2
16862.7,15
16863.7,34
16864.7,35
16865.7,3
16866.7,-47
16867.7,-105
16868.7,-172
16869.7,-239
16870.7,-287
16871.7,-303
16872.7,-294
16873.7,-266
16874.7,-218
16875.7,-155
16876.7,-93
16877.7,-60
16878.7,-47
16879.7,-25
16880.7,-5
16881.7,6
16882.7,20
16883.7,20
16884.7,5
16885.7,-3
16886.7,-6
16887.7,-16
16888.7,-13
16889.7,16
16890.7,50
16891.7,65
16892.7,89
16893.7,157
16894.7,217
16895.7,254
16896.7,312
16897.7,359
16898.7,367
16899.7,387
16900.7,416
16901.7,408
16902.7,389
16903.7,378
16904.7,365
16905.7,345
16906.7,310
16907.7,253
16908.7,158
16909.7,-7
16910.7,-308
16911.7,-685
16912.7,-951
16913.7,-1093
16914.7,-1141
16915.7,-977
16916.7,-592
16917.7,-191
16918.7,202
16919.7,797
16920.7,1408
16921.7,1684
16922.7,1641
16923.7,1365
16924.7,893
16925.7,374
16926.7,-20
16927.7,-279
16928.7,-475
16929.7,-582
16930.7,-600
16931.7,-640
16932.7,-733
16933.7,-790
16934.7,-770
16935.7,-712
16936.7,-618
16937.7,-480
16938.7,-355
16939.7,-282
16940.7,-239
16941.7,-228
16942.7,-244
16943.7,-239
16944.7,-197
16945.7,-142
16946.7,-76
16947.7,-22
16948.7,-35
16949.7,-105
16950.7,-154
16951.7,-157
16952.7,-124
16953.7,-47
16954.7,60
16955.7,213
16956.7,385
16957.7,478
16958.7,528
16959.7,578
16960.7,559
16961.7,454
16962.7,357
16963.7,335
16964.7,328
16965.7,303
16966.7,311
16967.7,340
16968.7,321
16969.7,249
16970.7,173
16971.7,116
16972.7,28
16973.7,-93
16974.7,-178
16975.7,-229
16976.7,-272
16977.7,-278
16978.7,-252
16979.7,-202
16980.7,-126
16981.7,-58
16982.7,-7
16983.7,35
16984.7,58
16985.7,64
16986.7,65
16987.7,52
16988.7,14
16989.7,-4
16990.7,22
16991.7,49
16992.7,71
16993.7,90
16994.7,117
16995.7,165
16996.7,206
16997.7,213
16998.7,201
16999.7,181
17000.7,161
17001.7,134
17002.7,86
17003.7,46
17004.7,21
17005.7,-6
17006.7,-32
17007.7,-51
17008.7,-65
17009.7,-90
17010.7,-104
17011.7,-96
17012.7,-75
17013.7,-53
17014.7,-35
17015.7,-16
17016.7,7
17017.7,21
17018.7,21
17019.7,13
17020.7,14
17021.7,31
17022.7,41
17023.7,33
17024.7,32
17025.7,34
17026.7,26
17027.7,15
17028.7,8
17029.7,14
17030.7,22
17031.7,23
17032.7,27
17033.7,22
17034.7,5
17035.7,9
17036.7,16
17037.7,-4
17038.7,-20
17039.7,-16
17040.7,-14
17041.7,-20
17042.7,-29
17043.7,-28
17044.7,-24
17045.7,-37
17046.7,-44
17047.7,-32
17048.7,-25
17049.7,-22
17050.7,-7
17051.7,-1
17052.7,0
17053.7,7
17054.7,23
17055.7,45
17056.7,52
17057.7,42
17058.7,39
17059.7,49
17060.7,49
17061.7,44
17062.7,56
17063.7,60
17064.7,54
17065.7,61
17066.7,56
17067.7,45
17068.7,51
17069.7,48
17070.7,37
17071.7,37
17072.7,29
17073.7,24
17074.7,38
17075.7,41
17076.7,33
17077.7,36
17078.7,51
17079.7,61
17080.7,49
17081.7,34
17082.7,39
17083.7,42
17084.7,27
17085.7,9
17086.7,0
17087.7,2
17088.7,15
17089.7,31
17090.7,41
17091.7,49
17092.7,61
17093.7,61
17094.7,47
17095.7,37
17096.7,40
17097.7,34
17098.7,20
17099.7,14
17100.7,23
17101.7,7
17102.7,-48
17103.7,-63
17104.7,-32
17105.7,-9
17106.7,-14
17107.7,-28
17108.7,-4
17109.7,35
17110.7,43
17111.7,75
17112.7,147
17113.7,180
17114.7,141
17115.7,104
17116.7,78
17117.7,20
17118.7,-29
17119.7,-53
17120.7,-67
17121.7,-65
17122.7,-62
17123.7,-58
17124.7,-29
17125.7,20
17126.7,58
17127.7,54
17128.7,26
17129.7,12
17130.7,4
17131.7,-33
17132.7,-93
17133.7,-124
17134.7,-108
17135.7,-87
17136.7,-80
17137.7,-61
17138.7,-11
17139.7,36
17140.7,51
17141.7,61
17142.7,74
17143.7,84
17144.7,85
17145.7,59
17146.7,34
17147.7,34
17148.7,36
17149.7,15
17150.7,-18
17151.7,-23
17152.7,-28
17153.7,-59
17154.7,-84
17155.7,-81
17156.7,-53
17157.7,-40
17158.7,-46
17159.7,-37
17160.7,-16
17161.7,13
17162.7,43
17163.7,62
17164.7,82
17165.7,104
17166.7,119
17167.7,113
17168.7,76
17169.7,41
17170.7,38
17171.7,39
17172.7,7
17173.7,-33
17174.7,-45
17175.7,-34
17176.7,-19
17177.7,-17
17178.7,-23
17179.7,-22
17180.7,-18
17181.7,-7
17182.7,10
17183.7,1
17184.7,-22
17185.7,-29
17186.7,-21
17187.7,-6
17188.7,1
17189.7,8
17190.7,29
17191.7,66
17192.7,94
17193.7,99
17194.7,100
17195.7,108
17196.7,119
17197.7,135
17198.7,148
17199.7,145
17200.7,124
17201.7,105
17202.7,91
17203.7,65
17204.7,33
17205.7,13
17206.7,-6
17207.7,-25
17208.7,-35
17209.7,-43
17210.7,-54
17211.7,-69
17212.7,-79
17213.7,-79
17214.7,-80
17215.7,-81
17216.7,-53
17217.7,1
17218.7,45
17219.7,99
17220.7,168
17221.7,224
17222.7,247
17223.7,207
17224.7,104
17225.7,-38
17226.7,-218
17227.7,-393
17228.7,-490
17229.7,-464
17230.7,-288
17231.7,16
17232.7,383
17233.7,747
17234.7,1023
17235.7,1141
17236.7,1087
17237.7,872
17238.7,508
17239.7,50
17240.7,-385
17241.7,-685
17242.7,-807
17243.7,-743
17244.7,-493
17245.7,-91
17246.7,332
17247.7,575
17248.7,573
17249.7,486
17250.7,332
17251.7,-196
17252.7,-616
17253.7,-674
17254.7,-1350
17255.7,-1733
17256.7,-682
17257.7,-10
17258.7,-460
17259.7,-703
17260.7,-644
17261.7,-663
17262.7,-684
17263.7,-1033
17264.7,-1858
17265.7,-2813
17266.7,-3623
17267.7,-4265
17268.7,-4502
17269.7,-3721
17270.7,-2102
17271.7,-30
17272.7,2586
17273.7,5086
17274.7,7199
17275.7,9224
17276.7,10249
17277.7,10209
17278.7,10221
17279.7,9569
17280.7,7072
17281.7,3119
17282.7,-1250
17283.7,-5389
17284.7,-8659
17285.7,-10120
17286.7,-10244
17287.7,-9578
17288.7,-7912
17289.7,-6002
17290.7,-4078
17291.7,-1982
17292.7,-157
17293.7,1538
17294.7,3005
17295.7,3697
17296.7,3760
17297.7,3277
17298.7,2270
17299.7,1237
17300.7,448
17301.7,-237
17302.7,-799
17303.7,-1121
17304.7,-1257
17305.7,-1232
17306.7,-955
17307.7,-433
17308.7,140
17309.7,598
17310.7,949
17311.7,1203
17312.7,1336
17313.7,1398
17314.7,1444
17315.7,1486
17316.7,1465
17317.7,1329
17318.7,1125
17319.7,912
17320.7,668
17321.7,377
17322.7,62
17323.7,-232
17324.7,-455
17325.7,-641
17326.7,-791
17327.7,-870
17328.7,-873
17329.7,-828
17330.7,-784
17331.7,-720
17332.7,-613
17333.7,-521
17334.7,-463
17335.7,-398
17336.7,-351
17337.7,-346
17338.7,-326
17339.7,-281
17340.7,-247
17341.7,-213
17342.7,-177
17343.7,-142
17344.7,-105
17345.7,-96
17346.7,-99
17347.7,-67
17348.7,0
17349.7,60
17350.7,69
17351.7,62
17352.7,39
17353.7,5
17354.7,29
17355.7,68
17356.7,112
17357.7,214
17358.7,325
17359.7,409
17360.7,451
17361.7,445
17362.7,432
17363.7,390
17364.7,288
17365.7,169
17366.7,45
17367.7,-68
17368.7,-118
17369.7,-123
17370.7,-87
17371.7,20
17372.7,153
17373.7,230
17374.7,241
17375.7,226
17376.7,178
17377.7,80
17378.7,-29
17379.7,-106
17380.7,-155
17381.7,-175
17382.7,-132
17383.7,-36
17384.7,66
17385.7,173
17386.7,275
17387.7,316
17388.7,314
17389.7,291
17390.7,206
17391.7,83
17392.7,11
17393.7,-16
17394.7,-11
17395.7,53
17396.7,128
17397.7,171
17398.7,214
17399.7,256
17400.7,257
17401.7,215
17402.7,165
17403.7,106
17404.7,17
17405.7,-54
17406.7,-97
17407.7,-152
17408.7,-188
17409.7,-181
17410.7,-178
17411.7,-193
17412.7,-199
17413.7,-195
17414.7,-193
17415.7,-180
17416.7,-172
17417.7,-194
17418.7,-218
17419.7,-223
17420.7,-233
17421.7,-233
17422.7,-214
17423.7,-217
17424.7,-225
17425.7,-205
17426.7,-186
17427.7,-168
17428.7,-135
17429.7,-112
17430.7,-97
17431.7,-62
17432.7,-28
17433.7,-12
17434.7,13
17435.7,50
17436.7,80
17437.7,98
17438.7,110
17439.7,114
17440.7,120
17441.7,128
17442.7,128
17443.7,126
17444.7,133
17445.7,162
17446.7,197
17447.7,221
17448.7,238
17449.7,236
17450.7,210
17451.7,185
17452.7,149
17453.7,101
17454.7,65
17455.7,36
17456.7,-5
17457.7,-48
17458.7,-78
17459.7,-119
17460.7,-224
17461.7,-399
17462.7,-550
17463.7,-624
17464.7,-638
17465.7,-644
17466.7,-555
17467.7,-214
17468.7,226
17469.7,687
17470.7,1297
17471.7,1741
17472.7,1704
17473.7,1354
17474.7,876
17475.7,312
17476.7,-176
17477.7,-430
17478.7,-522
17479.7,-542
17480.7,-501
17481.7,-449
17482.7,-455
17483.7,-493
17484.7,-511
17485.7,-535
17486.7,-577
17487.7,-594
17488.7,-572
17489.7,-539
17490.7,-498
17491.7,-425
17492.7,-314
17493.7,-176
17494.7,-27
17495.7,110
17496.7,228
17497.7,323
17498.7,391
17499.7,419
17500.7,409
17501.7,372
17502.7,313
17503.7,250
17504.7,206
17505.7,185
17506.7,179
17507.7,179
17508.7,176
17509.7,162
17510.7,146
17511.7,136
17512.7,114
17513.7,81
17514.7,59
17515.7,54
17516.7,40
17517.7,27
17518.7,29
17519.7,19
17520.7,9
17521.7,9
17522.7,-3
17523.7,-2
17524.7,18
17525.7,19
17526.7,10
17527.7,13
17528.7,25
17529.7,28
17530.7,6
17531.7,-19
17532.7,-23
17533.7,-28
17534.7,-48
17535.7,-65
17536.7,-76
17537.7,-85
17538.7,-85
17539.7,-80
17540.7,-73
17541.7,-68
17542.7,-62
17543.7,-39
17544.7,-14
17545.7,1
17546.7,17
17547.7,39
17548.7,48
17549.7,56
17550.7,82
17551.7,99
17552.7,93
17553.7,94
17554.7,95
17555.7,88
17556.7,77
17557.7,61
17558.7,56
17559.7,51
17560.7,38
17561.7,40
17562.7,40
17563.7,35
17564.7,31
17565.7,26
17566.7,26
17567.7,12
17568.7,-19
17569.7,-32
17570.7,-28
17571.7,-16
17572.7,-6
17573.7,-14
17574.7,-35
17575.7,-54
17576.7,-64
17577.7,-65
17578.7,-51
17579.7,-33
17580.7,-23
17581.7,-11
17582.7,15
17583.7,38
17584.7,45
17585.7,59
17586.7,74
17587.7,67
17588.7,66
17589.7,59
17590.7,21
17591.7,-3
17592.7,-1
17593.7,-14
17594.7,-29
17595.7,-21
17596.7,-21
17597.7,-29
17598.7,-13
17599.7,17
17600.7,33
17601.7,39
17602.7,44
17603.7,37
17604.7,23
17605.7,13
17606.7,4
17607.7,0
17608.7,-2
17609.7,-5
17610.7,12
17611.7,27
17612.7,16
17613.7,15
17614.7,25
17615.7,23
17616.7,15
17617.7,13
17618.7,11
17619.7,-7
17620.7,-23
17621.7,-20
17622.7,-20
17623.7,-32
17624.7,-26
17625.7,1
17626.7,11
17627.7,16
17628.7,35
17629.7,49
17630.7,72
17631.7,107
17632.7,119
17633.7,114
17634.7,98
17635.7,53
17636.7,23
17637.7,15
17638.7,7
17639.7,2
17640.7,1
17641.7,9
17642.7,18
17643.7,8
17644.7,-7
17645.7,-14
17646.7,-25
17647.7,-24
17648.7,-14
17649.7,-19
17650.7,-31
17651.7,-32
17652.7,-29
17653.7,-31
17654.7,-19
17655.7,13
17656.7,43
17657.7,50
17658.7,41
17659.7,47
17660.7,59
17661.7,57
17662.7,55
17663.7,52
17664.7,40
17665.7,33
17666.7,34
17667.7,26
17668.7,15
17669.7,11
17670.7,0
17671.7,-15
17672.7,-27
17673.7,-31
17674.7,-18
17675.7,-2
17676.7,5
17677.7,10
17678.7,18
17679.7,18
17680.7,9
17681.7,14
17682.7,13
17683.7,-5
17684.7,-13
17685.7,-36
17686.7,-80
17687.7,-108
17688.7,-115
17689.7,-110
17690.7,-86
17691.7,-50
17692.7,-23
17693.7,-8
17694.7,2
17695.7,9
17696.7,14
17697.7,16
17698.7,22
17699.7,28
17700.7,23
17701.7,16
17702.7,13
17703.7,-3
17704.7,-14
17705.7,-1
17706.7,8
17707.7,5
17708.7,14
17709.7,36
17710.7,49
17711.7,56
17712.7,59
17713.7,51
17714.7,37
17715.7,27
17716.7,21
17717.7,14
17718.7,12
17719.7,3
17720.7,-13
17721.7,-21
17722.7,-25
17723.7,-26
17724.7,-22
17725.7,-25
17726.7,-30
17727.7,-28
17728.7,-22
17729.7,-9
17730.7,4
17731.7,10
17732.7,37
17733.7,58
17734.7,39
17735.7,33
17736.7,51
17737.7,44
17738.7,23
17739.7,7
17740.7,-7
17741.7,-18
17742.7,-21
17743.7,-7
17744.7,17
17745.7,35
17746.7,55
17747.7,77
17748.7,98
17749.7,112
17750.7,114
17751.7,102
17752.7,80
17753.7,66
17754.7,66
17755.7,57
17756.7,45
17757.7,53
17758.7,70
17759.7,86
17760.7,84
17761.7,65
17762.7,53
17763.7,50
17764.7,63
17765.7,83
17766.7,66
17767.7,14
17768.7,-23
17769.7,-55
17770.7,-96
17771.7,-104
17772.7,-72
17773.7,-32
17774.7,0
17775.7,18
17776.7,14
17777.7,-15
17778.7,-74
17779.7,-164
17780.7,-278
17781.7,-407
17782.7,-479
17783.7,-419
17784.7,-224
17785.7,82
17786.7,435
17787.7,742
17788.7,954
17789.7,1030
17790.7,915
17791.7,626
17792.7,210
17793.7,-287
17794.7,-749
17795.7,-1043
17796.7,-1091
17797.7,-888
17798.7,-487
17799.7,41
17800.7,569
17801.7,942
17802.7,1072
17803.7,1076
17804.7,1010
17805.7,684
17806.7,359
17807.7,46
17808.7,-580
17809.7,-628
17810.7,15
17811.7,-93
17812.7,-853
17813.7,-1355
17814.7,-1895
17815.7,-2495
17816.7,-2726
17817.7,-3065
17818.7,-3524
17819.7,-3809
17820.7,-4155
17821.7,-4009
17822.7,-2989
17823.7,-1447
17824.7,400
17825.7,2438
17826.7,4540
17827.7,6797
17828.7,9141
17829.7,10295
17830.7,10156
17831.7,10219
17832.7,9700
17833.7,6569
17834.7,1466
17835.7,-3397
17836.7,-7090
17837.7,-9440
17838.7,-9976
17839.7,-8620
17840.7,-6291
17841.7,-3963
17842.7,-2130
17843.7,-961
17844.7,-281
17845.7,81
17846.7,245
17847.7,341
17848.7,319
17849.7,243
17850.7,205
17851.7,83
17852.7,-65
17853.7,-104
17854.7,-136
17855.7,-194
17856.7,-210
17857.7,-180
17858.7,-95
17859.7,27
17860.7,201
17861.7,462
17862.7,684
17863.7,809
17864.7,990
17865.7,1199
17866.7,1326
17867.7,1438
17868.7,1514
17869.7,1474
17870.7,1338
17871.7,1145
17872.7,929
17873.7,696
17874.7,406
17875.7,109
17876.7,-121
17877.7,-355
17878.7,-633
17879.7,-857
17880.7,-987
17881.7,-1066
17882.71,-1106
17883.72,-1042
17884.73,-886
17885.74,-757
17886.75,-634
17887.76,-439
17888.77,-266
17889.78,-167
17890.79,-75
17891.8,-17
17892.8,-8
17893.8,13
17894.8,37
17895.8,77
17896.8,117
17897.8,84
17898.8,36
17899.8,15
17900.8,-37
17901.8,-97
17902.8,-143
17903.8,-180
17904.8,-161
17905.8,-107
17906.8,-76
17907.8,-62
17908.8,-14
17909.8,76
17910.8,128
17911.8,118
17912.8,94
17913.8,93
17914.8,115
17915.8,130
17916.8,132
17917.8,138
17918.8,132
17919.8,113
17920.8,105
17921.8,100
17922.8,86
17923.8,67
17924.8,47
17925.8,36
17926.8,53
17927.8,71
17928.8,61
17929.8,73
17930.8,140
17931.8,185
17932.8,157
17933.8,130
17934.8,140
17935.8,158
17936.8,163
17937.8,154
17938.8,167
17939.8,212
17940.8,262
17941.8,300
17942.8,319
17943.8,321
17944.8,318
17945.8,301
17946.8,260
17947.8,207
17948.8,139
17949.8,41
17950.8,-65
17951.8,-149
17952.8,-205
17953.8,-240
17954.8,-256
17955.8,-238
17956.8,-194
17957.8,-154
17958.8,-127
17959.8,-101
17960.8,-82
17961.8,-88
17962.8,-122
17963.8,-170
17964.8,-204
17965.8,-209
17966.8,-199
17967.8,-193
17968.8,-179
17969.8,-152
17970.8,-133
17971.8,-147
17972.8,-165
17973.8,-155
17974.8,-144
17975.8,-117
17976.8,-60
17977.8,-15
17978.8,10
17979.8,37
17980.8,59
17981.8,43
17982.8,4
17983.8,-6
17984.8,9
17985.8,12
17986.8,13
17987.8,33
17988.8,67
17989.8,90
17990.8,89
17991.8,99
17992.8,141
17993.8,169
17994.8,155
17995.8,139
17996.8,151
17997.8,168
17998.8,184
17999.8,217
18000.8,251
18001.8,266
18002.8,272
18003.8,252
18004.8,193
18005.8,111
18006.8,13
18007.8,-86
18008.8,-159
18009.8,-227
18010.8,-322
18011.8,-413
18012.8,-547
18013.8,-747
18014.8,-960
18015.8,-1106
18016.8,-928
18017.8,-474
18018.8,-67
18019.8,391
18020.8,870
18021.8,1209
18022.8,1557
18023.8,1727
18024.8,1496
18025.8,1117
18026.8,700
18027.8,196
18028.8,-217
18029.8,-441
18030.8,-599
18031.8,-702
18032.8,-715
18033.8,-742
18034.8,-825
18035.8,-857
18036.8,-772
18037.8,-630
18038.8,-480
18039.8,-290
18040.8,-108
18041.8,7
18042.8,78
18043.8,117
18044.8,139
18045.8,169
18046.8,199
18047.8,233
18048.8,268
18049.8,255
18050.8,197
18051.8,147
18052.8,106
18053.8,61
18054.8,39
18055.8,60
18056.8,110
18057.8,173
18058.8,235
18059.8,277
18060.8,295
18061.8,281
18062.8,238
18063.8,190
18064.8,135
18065.8,65
18066.8,0
18067.8,-53
18068.8,-100
18069.8,-138
18070.8,-161
18071.8,-151
18072.8,-118
18073.8,-103
18074.8,-107
18075.8,-97
18076.8,-76
18077.8,-66
18078.8,-65
18079.8,-63
18080.8,-58
18081.8,-42
18082.8,-18
18083.8,0
18084.8,21
18085.8,39
18086.8,33
18087.8,27
18088.8,29
18089.8,21
18090.8,11
18091.8,4
18092.8,-9
18093.8,-4
18094.8,15
18095.8,12
18096.8,10
18097.8,23
18098.8,41
18099.8,35
18100.8,20
18101.8,41
18102.8,46
18103.8,18
18104.8,4
18105.8,35
18106.8,110
18107.8,138
18108.8,107
18109.8,123
18110.8,127
18111.8,52
18112.8,14
18113.8,12
18114.8,-22
18115.8,-44
18116.8,-43
18117.8,-66
18118.8,-98
18119.8,-55
18120.8,30
18121.8,44
18122.8,31
18123.8,88
18124.8,142
18125.8,114
18126.8,53
